UTC, LocalTime, airmass, obs_frac
2022-10-27 04:10:00.000, 2022-10-26 22:10:00.000, 2.0204513294978685, 0.7272727272727273
2022-10-27 04:20:00.000, 2022-10-26 22:20:00.000, 1.935164627190505, 1.0
2022-10-27 04:30:00.000, 2022-10-26 22:30:00.000, 1.8605703941976441, 1.0
2022-10-27 04:40:00.000, 2022-10-26 22:40:00.000, 1.7951635052759625, 1.0
2022-10-27 04:50:00.000, 2022-10-26 22:50:00.000, 1.7377323046886812, 1.0
2022-10-27 05:00:00.000, 2022-10-26 23:00:00.000, 1.6872930726712716, 1.0
2022-10-27 05:10:00.000, 2022-10-26 23:10:00.000, 1.6430416103432228, 1.0
2022-10-27 05:20:00.000, 2022-10-26 23:20:00.000, 1.6043169899120013, 1.0
2022-10-27 05:30:00.000, 2022-10-26 23:30:00.000, 1.5705740976766234, 1.0
2022-10-27 05:40:00.000, 2022-10-26 23:40:00.000, 1.5413626338317383, 1.0
2022-10-27 05:50:00.000, 2022-10-26 23:50:00.000, 1.5163109262220673, 1.0
2022-10-27 06:00:00.000, 2022-10-27 00:00:00.000, 1.4951133872993565, 1.0
2022-10-27 06:10:00.000, 2022-10-27 00:10:00.000, 1.4775207707163027, 1.0
2022-10-27 06:20:00.000, 2022-10-27 00:20:00.000, 1.4633326146397474, 1.0
2022-10-27 06:30:00.000, 2022-10-27 00:30:00.000, 1.4523914243231968, 1.0
2022-10-27 06:40:00.000, 2022-10-27 00:40:00.000, 1.4445782674581338, 1.0
2022-10-27 06:50:00.000, 2022-10-27 00:50:00.000, 1.4398095462723373, 1.0
2022-10-27 07:00:00.000, 2022-10-27 01:00:00.000, 1.4380347798772808, 1.0
2022-10-27 07:10:00.000, 2022-10-27 01:10:00.000, 1.4392352858024449, 1.0
2022-10-27 07:20:00.000, 2022-10-27 01:20:00.000, 1.4434236960148523, 1.0
2022-10-27 07:30:00.000, 2022-10-27 01:30:00.000, 1.4506442839272897, 1.0
2022-10-27 07:40:00.000, 2022-10-27 01:40:00.000, 1.4609741182560205, 1.0
2022-10-27 07:50:00.000, 2022-10-27 01:50:00.000, 1.4745251001920292, 1.0
2022-10-27 08:00:00.000, 2022-10-27 02:00:00.000, 1.4914469854365437, 1.0
2022-10-27 08:10:00.000, 2022-10-27 02:10:00.000, 1.5119315459885136, 1.0
2022-10-27 08:20:00.000, 2022-10-27 02:20:00.000, 1.536218092924419, 1.0
2022-10-27 08:30:00.000, 2022-10-27 02:30:00.000, 1.5646006671832942, 1.0
2022-10-27 08:40:00.000, 2022-10-27 02:40:00.000, 1.5974373195369744, 1.0
2022-10-27 08:50:00.000, 2022-10-27 02:50:00.000, 1.6351620564504268, 1.0
2022-10-27 09:00:00.000, 2022-10-27 03:00:00.000, 1.6783002445745794, 1.0
2022-10-27 09:10:00.000, 2022-10-27 03:10:00.000, 1.7274885720620514, 1.0
2022-10-27 09:20:00.000, 2022-10-27 03:20:00.000, 1.7835011041907187, 1.0
2022-10-27 09:30:00.000, 2022-10-27 03:30:00.000, 1.847283613562805, 1.0
2022-10-27 09:40:00.000, 2022-10-27 03:40:00.000, 1.919999322854259, 1.0
