UTC, LocalTime, airmass, obs_frac
2022-11-18 02:40:00.000, 2022-11-17 19:40:00.000, 2.0532044988249987, 0.45454545454545453
2022-11-18 02:50:00.000, 2022-11-17 19:50:00.000, 1.963748070126599, 1.0
2022-11-18 03:00:00.000, 2022-11-17 20:00:00.000, 1.8855966109395919, 1.0
2022-11-18 03:10:00.000, 2022-11-17 20:10:00.000, 1.817122424073371, 1.0
2022-11-18 03:20:00.000, 2022-11-17 20:20:00.000, 1.757019565634105, 1.0
2022-11-18 03:30:00.000, 2022-11-17 20:30:00.000, 1.7042307225282292, 1.0
2022-11-18 03:40:00.000, 2022-11-17 20:40:00.000, 1.6578934668139174, 1.0
2022-11-18 03:50:00.000, 2022-11-17 20:50:00.000, 1.617300194548841, 1.0
2022-11-18 04:00:00.000, 2022-11-17 21:00:00.000, 1.5818678984168841, 1.0
2022-11-18 04:10:00.000, 2022-11-17 21:10:00.000, 1.5511151222765873, 1.0
2022-11-18 04:20:00.000, 2022-11-17 21:20:00.000, 1.524644242142901, 1.0
2022-11-18 04:30:00.000, 2022-11-17 21:30:00.000, 1.5021277571225082, 1.0
2022-11-18 04:40:00.000, 2022-11-17 21:40:00.000, 1.4832976451339017, 1.0
2022-11-18 04:50:00.000, 2022-11-17 21:50:00.000, 1.4679370984388216, 1.0
2022-11-18 05:00:00.000, 2022-11-17 22:00:00.000, 1.4558741395089516, 1.0
2022-11-18 05:10:00.000, 2022-11-17 22:10:00.000, 1.446976752442084, 1.0
2022-11-18 05:20:00.000, 2022-11-17 22:20:00.000, 1.4411492650112403, 1.0
2022-11-18 05:30:00.000, 2022-11-17 22:30:00.000, 1.438329792397755, 1.0
2022-11-18 05:40:00.000, 2022-11-17 22:40:00.000, 1.438488613388925, 1.0
2022-11-18 05:50:00.000, 2022-11-17 22:50:00.000, 1.4416273988706367, 1.0
2022-11-18 06:00:00.000, 2022-11-17 23:00:00.000, 1.4477792550593254, 1.0
2022-11-18 06:10:00.000, 2022-11-17 23:10:00.000, 1.4570095835685701, 1.0
2022-11-18 06:20:00.000, 2022-11-17 23:20:00.000, 1.4694178002210367, 1.0
2022-11-18 06:30:00.000, 2022-11-17 23:30:00.000, 1.485139997642518, 1.0
2022-11-18 06:40:00.000, 2022-11-17 23:40:00.000, 1.504352686645598, 1.0
2022-11-18 06:50:00.000, 2022-11-17 23:50:00.000, 1.5272778125799877, 1.0
2022-11-18 07:00:00.000, 2022-11-18 00:00:00.000, 1.5541893209370627, 1.0
2022-11-18 07:10:00.000, 2022-11-18 00:10:00.000, 1.5854216494928732, 1.0
2022-11-18 07:20:00.000, 2022-11-18 00:20:00.000, 1.621380663520662, 1.0
2022-11-18 07:30:00.000, 2022-11-18 00:30:00.000, 1.6625577427675047, 1.0
2022-11-18 07:40:00.000, 2022-11-18 00:40:00.000, 1.7095479989442823, 1.0
2022-11-18 07:50:00.000, 2022-11-18 00:50:00.000, 1.76307398855664, 1.0
2022-11-18 08:00:00.000, 2022-11-18 01:00:00.000, 1.8240168473893088, 0.09090909090909091
