UTC, LocalTime, airmass, obs_frac
2022-09-25 06:10:00.000, 2022-09-25 00:10:00.000, 2.075623060135774, 0.18181818181818182
2022-09-25 06:20:00.000, 2022-09-25 00:20:00.000, 1.983287341618734, 1.0
2022-09-25 06:30:00.000, 2022-09-25 00:30:00.000, 1.9026873895617058, 1.0
2022-09-25 06:40:00.000, 2022-09-25 00:40:00.000, 1.8321082356296272, 1.0
2022-09-25 06:50:00.000, 2022-09-25 00:50:00.000, 1.7701770977815607, 1.0
2022-09-25 07:00:00.000, 2022-09-25 01:00:00.000, 1.7157847072304477, 1.0
2022-09-25 07:10:00.000, 2022-09-25 01:10:00.000, 1.668027685074572, 1.0
2022-09-25 07:20:00.000, 2022-09-25 01:20:00.000, 1.6261657223127721, 1.0
2022-09-25 07:30:00.000, 2022-09-25 01:30:00.000, 1.5895893564144319, 1.0
2022-09-25 07:40:00.000, 2022-09-25 01:40:00.000, 1.5577954587319418, 1.0
2022-09-25 07:50:00.000, 2022-09-25 01:50:00.000, 1.53036842067609, 1.0
2022-09-25 08:00:00.000, 2022-09-25 02:00:00.000, 1.5069656153951392, 1.0
2022-09-25 08:10:00.000, 2022-09-25 02:10:00.000, 1.4873061157048733, 1.0
2022-09-25 08:20:00.000, 2022-09-25 02:20:00.000, 1.471161931015855, 1.0
2022-09-25 08:30:00.000, 2022-09-25 02:30:00.000, 1.4583512262383262, 1.0
2022-09-25 08:40:00.000, 2022-09-25 02:40:00.000, 1.4487331303977569, 1.0
2022-09-25 08:50:00.000, 2022-09-25 02:50:00.000, 1.4422038494715523, 1.0
2022-09-25 09:00:00.000, 2022-09-25 03:00:00.000, 1.4386938786592174, 1.0
2022-09-25 09:10:00.000, 2022-09-25 03:10:00.000, 1.438166172214642, 1.0
2022-09-25 09:20:00.000, 2022-09-25 03:20:00.000, 1.4406151800656484, 1.0
2022-09-25 09:30:00.000, 2022-09-25 03:30:00.000, 1.446066704212946, 1.0
2022-09-25 09:40:00.000, 2022-09-25 03:40:00.000, 1.4545785679480703, 1.0
2022-09-25 09:50:00.000, 2022-09-25 03:50:00.000, 1.4662421304312234, 1.0
2022-09-25 10:00:00.000, 2022-09-25 04:00:00.000, 1.481184721234574, 1.0
2022-09-25 10:10:00.000, 2022-09-25 04:10:00.000, 1.4995731174949762, 1.0
2022-09-25 10:20:00.000, 2022-09-25 04:20:00.000, 1.521618244450148, 1.0
2022-09-25 10:30:00.000, 2022-09-25 04:30:00.000, 1.547581353716365, 1.0
2022-09-25 10:40:00.000, 2022-09-25 04:40:00.000, 1.5777820300489602, 1.0
2022-09-25 10:50:00.000, 2022-09-25 04:50:00.000, 1.612608506942976, 1.0
