UTC, LocalTime, airmass, obs_frac
2022-12-14 01:00:00.000, 2022-12-13 18:00:00.000, 2.0322231465107716, 0.6363636363636364
2022-12-14 01:10:00.000, 2022-12-13 18:10:00.000, 1.9454445959896658, 1.0
2022-12-14 01:20:00.000, 2022-12-13 18:20:00.000, 1.8695761318979383, 1.0
2022-12-14 01:30:00.000, 2022-12-13 18:30:00.000, 1.8030692915621722, 1.0
2022-12-14 01:40:00.000, 2022-12-13 18:40:00.000, 1.7446790253086446, 1.0
2022-12-14 01:50:00.000, 2022-12-13 18:50:00.000, 1.6933955079114222, 1.0
2022-12-14 02:00:00.000, 2022-12-13 19:00:00.000, 1.6483938546461796, 1.0
2022-12-14 02:10:00.000, 2022-12-13 19:10:00.000, 1.6089965326615736, 1.0
2022-12-14 02:20:00.000, 2022-12-13 19:20:00.000, 1.5746449290623157, 1.0
2022-12-14 02:30:00.000, 2022-12-13 19:30:00.000, 1.5448776297344269, 1.0
2022-12-14 02:40:00.000, 2022-12-13 19:40:00.000, 1.5193136918780121, 1.0
2022-12-14 02:50:00.000, 2022-12-13 19:50:00.000, 1.4976396885536485, 1.0
2022-12-14 03:00:00.000, 2022-12-13 20:00:00.000, 1.4795996460905645, 1.0
2022-12-14 03:10:00.000, 2022-12-13 20:10:00.000, 1.464987236151806, 1.0
2022-12-14 03:20:00.000, 2022-12-13 20:20:00.000, 1.4536397567051482, 1.0
2022-12-14 03:30:00.000, 2022-12-13 20:30:00.000, 1.4454335619173657, 1.0
2022-12-14 03:40:00.000, 2022-12-13 20:40:00.000, 1.4402806947292937, 1.0
2022-12-14 03:50:00.000, 2022-12-13 20:50:00.000, 1.4381265476491158, 1.0
2022-12-14 04:00:00.000, 2022-12-13 21:00:00.000, 1.4389484342287115, 1.0
2022-12-14 04:10:00.000, 2022-12-13 21:10:00.000, 1.4427550009742127, 1.0
2022-12-14 04:20:00.000, 2022-12-13 21:20:00.000, 1.449586451115488, 1.0
2022-12-14 04:30:00.000, 2022-12-13 21:30:00.000, 1.4595155910835604, 1.0
2022-12-14 04:40:00.000, 2022-12-13 21:40:00.000, 1.472649750821482, 0.45454545454545453
