UTC, LocalTime, airmass, obs_frac
2022-11-15 02:50:00.000, 2022-11-14 19:50:00.000, 2.0706085545601263, 0.2727272727272727
2022-11-15 03:00:00.000, 2022-11-14 20:00:00.000, 1.9789198278907618, 1.0
2022-11-15 03:10:00.000, 2022-11-14 20:10:00.000, 1.898869545773677, 1.0
2022-11-15 03:20:00.000, 2022-11-14 20:20:00.000, 1.828762534645592, 1.0
2022-11-15 03:30:00.000, 2022-11-14 20:30:00.000, 1.767241152080901, 1.0
2022-11-15 03:40:00.000, 2022-11-14 20:40:00.000, 1.713207883197993, 1.0
2022-11-15 03:50:00.000, 2022-11-14 20:50:00.000, 1.6657686026620409, 1.0
2022-11-15 04:00:00.000, 2022-11-14 21:00:00.000, 1.6241903836380964, 1.0
2022-11-15 04:10:00.000, 2022-11-14 21:10:00.000, 1.5878697287590078, 1.0
2022-11-15 04:20:00.000, 2022-11-14 21:20:00.000, 1.5563083910823328, 1.0
2022-11-15 04:30:00.000, 2022-11-14 21:30:00.000, 1.5290948088426894, 1.0
2022-11-15 04:40:00.000, 2022-11-14 21:40:00.000, 1.5058897551761965, 1.0
2022-11-15 04:50:00.000, 2022-11-14 21:50:00.000, 1.4864152004902313, 0.18181818181818182
