UTC, LocalTime, airmass, obs_frac
2022-12-25 00:20:00.000, 2022-12-24 17:20:00.000, 2.002711924628554, 0.9090909090909091
2022-12-25 00:30:00.000, 2022-12-24 17:30:00.000, 1.9196719920317116, 1.0
2022-12-25 00:40:00.000, 2022-12-24 17:40:00.000, 1.8470003805698865, 1.0
2022-12-25 00:50:00.000, 2022-12-24 17:50:00.000, 1.783256120673244, 1.0
2022-12-25 01:00:00.000, 2022-12-24 18:00:00.000, 1.727277112779297, 1.0
2022-12-25 01:10:00.000, 2022-12-24 18:10:00.000, 1.678118466115336, 1.0
2022-12-25 01:20:00.000, 2022-12-24 18:20:00.000, 1.6350068173842982, 1.0
2022-12-25 01:30:00.000, 2022-12-24 18:30:00.000, 1.5973060447791465, 1.0
2022-12-25 01:40:00.000, 2022-12-24 18:40:00.000, 1.5644912447017498, 1.0
2022-12-25 01:50:00.000, 2022-12-24 18:50:00.000, 1.5361287944790438, 1.0
2022-12-25 02:00:00.000, 2022-12-24 19:00:00.000, 1.5118609660063345, 1.0
2022-12-25 02:10:00.000, 2022-12-24 19:10:00.000, 1.4913939937928016, 1.0
2022-12-25 02:20:00.000, 2022-12-24 19:20:00.000, 1.4744888058362786, 1.0
2022-12-25 02:30:00.000, 2022-12-24 19:30:00.000, 1.460953841459982, 1.0
2022-12-25 02:40:00.000, 2022-12-24 19:40:00.000, 1.4506395355404291, 1.0
2022-12-25 02:50:00.000, 2022-12-24 19:50:00.000, 1.4434341625689349, 1.0
2022-12-25 03:00:00.000, 2022-12-24 20:00:00.000, 1.4392608196561936, 1.0
2022-12-25 03:10:00.000, 2022-12-24 20:10:00.000, 1.438075393871057, 1.0
2022-12-25 03:20:00.000, 2022-12-24 20:20:00.000, 1.4398654125963513, 1.0
2022-12-25 03:30:00.000, 2022-12-24 20:30:00.000, 1.4446497206463575, 1.0
2022-12-25 03:40:00.000, 2022-12-24 20:40:00.000, 1.4524789684850867, 1.0
2022-12-25 03:50:00.000, 2022-12-24 20:50:00.000, 1.4634369352493597, 1.0
2022-12-25 04:00:00.000, 2022-12-24 21:00:00.000, 1.4776427515092785, 1.0
2022-12-25 04:10:00.000, 2022-12-24 21:10:00.000, 1.4952541331023494, 1.0
2022-12-25 04:20:00.000, 2022-12-24 21:20:00.000, 1.5164717928798754, 1.0
2022-12-25 04:30:00.000, 2022-12-24 21:30:00.000, 1.5415452668374308, 1.0
2022-12-25 04:40:00.000, 2022-12-24 21:40:00.000, 1.5707804816948114, 1.0
2022-12-25 04:50:00.000, 2022-12-24 21:50:00.000, 1.6045495121784077, 1.0
2022-12-25 05:00:00.000, 2022-12-24 22:00:00.000, 1.6433031420228839, 1.0
2022-12-25 05:10:00.000, 2022-12-24 22:10:00.000, 1.6875870738027952, 1.0
2022-12-25 05:20:00.000, 2022-12-24 22:20:00.000, 1.7380629605557019, 1.0
2022-12-25 05:30:00.000, 2022-12-24 22:30:00.000, 1.7955359052657156, 1.0
2022-12-25 05:40:00.000, 2022-12-24 22:40:00.000, 1.8609907689775396, 1.0
2022-12-25 05:50:00.000, 2022-12-24 22:50:00.000, 1.9356406672258404, 0.7272727272727273
