UTC, LocalTime, airmass, obs_frac
2022-11-24 02:20:00.000, 2022-11-23 19:20:00.000, 2.019672763954469, 0.7272727272727273
2022-11-24 02:30:00.000, 2022-11-23 19:30:00.000, 1.9344863588099988, 1.0
2022-11-24 02:40:00.000, 2022-11-23 19:40:00.000, 1.8599779027236942, 1.0
2022-11-24 02:50:00.000, 2022-11-23 19:50:00.000, 1.7946451599361355, 1.0
2022-11-24 03:00:00.000, 2022-11-23 20:00:00.000, 1.7372787038407396, 1.0
2022-11-24 03:10:00.000, 2022-11-23 20:10:00.000, 1.6868965593451024, 1.0
2022-11-24 03:20:00.000, 2022-11-23 20:20:00.000, 1.6426959117562674, 1.0
2022-11-24 03:30:00.000, 2022-11-23 20:30:00.000, 1.604016945906019, 1.0
2022-11-24 03:40:00.000, 2022-11-23 20:40:00.000, 1.5703154539861044, 1.0
2022-11-24 03:50:00.000, 2022-11-23 20:50:00.000, 1.541141883357299, 1.0
2022-11-24 04:00:00.000, 2022-11-23 21:00:00.000, 1.516125186390732, 1.0
2022-11-24 04:10:00.000, 2022-11-23 21:10:00.000, 1.4949603049671438, 1.0
2022-11-24 04:20:00.000, 2022-11-23 21:20:00.000, 1.477398448430377, 1.0
2022-11-24 04:30:00.000, 2022-11-23 21:30:00.000, 1.4632395537560567, 1.0
2022-11-24 04:40:00.000, 2022-11-23 21:40:00.000, 1.4523264816944248, 1.0
2022-11-24 04:50:00.000, 2022-11-23 21:50:00.000, 1.4445406233075007, 1.0
2022-11-24 05:00:00.000, 2022-11-23 22:00:00.000, 1.4397986815534491, 1.0
2022-11-24 05:10:00.000, 2022-11-23 22:10:00.000, 1.4380504619570225, 1.0
2022-11-24 05:20:00.000, 2022-11-23 22:20:00.000, 1.4392775617437439, 1.0
2022-11-24 05:30:00.000, 2022-11-23 22:30:00.000, 1.443492893116995, 1.0
2022-11-24 05:40:00.000, 2022-11-23 22:40:00.000, 1.450741017534709, 1.0
2022-11-24 05:50:00.000, 2022-11-23 22:50:00.000, 1.461099307199886, 1.0
2022-11-24 06:00:00.000, 2022-11-23 23:00:00.000, 1.4746799906102417, 1.0
2022-11-24 06:10:00.000, 2022-11-23 23:10:00.000, 1.491633184158012, 1.0
2022-11-24 06:20:00.000, 2022-11-23 23:20:00.000, 1.5121510652054353, 1.0
2022-11-24 06:30:00.000, 2022-11-23 23:30:00.000, 1.536473408559986, 1.0
2022-11-24 06:40:00.000, 2022-11-23 23:40:00.000, 1.564894794262714, 1.0
2022-11-24 06:50:00.000, 2022-11-23 23:50:00.000, 1.5977739090835696, 1.0
2022-11-24 07:00:00.000, 2022-11-24 00:00:00.000, 1.6355455200992914, 1.0
2022-11-24 07:10:00.000, 2022-11-24 00:10:00.000, 1.6787359154381352, 1.0
2022-11-24 07:20:00.000, 2022-11-24 00:20:00.000, 1.7279829137221279, 1.0
2022-11-24 07:30:00.000, 2022-11-24 00:30:00.000, 1.7840619845322045, 1.0
2022-11-24 07:40:00.000, 2022-11-24 00:40:00.000, 1.8479206673105308, 1.0
2022-11-24 07:50:00.000, 2022-11-24 00:50:00.000, 1.9207244374140884, 0.9090909090909091
