UTC, LocalTime, airmass, obs_frac
2022-12-12 01:10:00.000, 2022-12-11 18:10:00.000, 2.0126777996434653, 0.8181818181818182
2022-12-12 01:20:00.000, 2022-12-11 18:20:00.000, 1.9283781252232395, 1.0
2022-12-12 01:30:00.000, 2022-12-11 18:30:00.000, 1.8546280417003418, 1.0
2022-12-12 01:40:00.000, 2022-12-11 18:40:00.000, 1.7899507687577527, 1.0
2022-12-12 01:50:00.000, 2022-12-11 18:50:00.000, 1.733156527722402, 1.0
2022-12-12 02:00:00.000, 2022-12-11 19:00:00.000, 1.6832787275040004, 1.0
2022-12-12 02:10:00.000, 2022-12-11 19:10:00.000, 1.6395267622177903, 1.0
2022-12-12 02:20:00.000, 2022-12-11 19:20:00.000, 1.6012506317468904, 1.0
2022-12-12 02:30:00.000, 2022-12-11 19:30:00.000, 1.5679141196247235, 1.0
2022-12-12 02:40:00.000, 2022-12-11 19:40:00.000, 1.5390742631359113, 0.09090909090909091
