UTC, LocalTime, airmass, obs_frac
2022-11-29 04:40:00.000, 2022-11-28 21:40:00.000, 1.4399127684700952, 0.9090909090909091
2022-11-29 04:50:00.000, 2022-11-28 21:50:00.000, 1.438063046929942, 1.0
2022-11-29 05:00:00.000, 2022-11-28 22:00:00.000, 1.4391887640176253, 1.0
2022-11-29 05:10:00.000, 2022-11-28 22:10:00.000, 1.443301764374846, 1.0
2022-11-29 05:20:00.000, 2022-11-28 22:20:00.000, 1.4504455172379411, 1.0
2022-11-29 05:30:00.000, 2022-11-28 22:30:00.000, 1.460696249060756, 1.0
2022-11-29 05:40:00.000, 2022-11-28 22:40:00.000, 1.4741649575579794, 1.0
2022-11-29 05:50:00.000, 2022-11-28 22:50:00.000, 1.4910004075103493, 1.0
2022-11-29 06:00:00.000, 2022-11-28 23:00:00.000, 1.5113932617537786, 1.0
2022-11-29 06:10:00.000, 2022-11-28 23:10:00.000, 1.5355815667351067, 1.0
2022-11-29 06:20:00.000, 2022-11-28 23:20:00.000, 1.5638578972122117, 1.0
2022-11-29 06:30:00.000, 2022-11-28 23:30:00.000, 1.5965785780015802, 1.0
2022-11-29 06:40:00.000, 2022-11-28 23:40:00.000, 1.634175554972833, 1.0
2022-11-29 06:50:00.000, 2022-11-28 23:50:00.000, 1.677171701722464, 1.0
2022-11-29 07:00:00.000, 2022-11-29 00:00:00.000, 1.7262006511281822, 1.0
2022-11-29 07:10:00.000, 2022-11-29 00:10:00.000, 1.782032676236691, 1.0
2022-11-29 07:20:00.000, 2022-11-29 00:20:00.000, 1.8456087815352114, 1.0
2022-11-29 07:30:00.000, 2022-11-29 00:30:00.000, 1.9180861136973553, 0.9090909090909091
