UTC, LocalTime, airmass, obs_frac
2022-11-26 02:10:00.000, 2022-11-25 19:10:00.000, 2.0394288781116305, 0.5
2022-11-26 02:20:00.000, 2022-11-25 19:20:00.000, 1.9517319354675744, 1.0
2022-11-26 02:30:00.000, 2022-11-25 19:30:00.000, 1.8750798579090873, 1.0
2022-11-26 02:40:00.000, 2022-11-25 19:40:00.000, 1.8078972200065488, 1.0
2022-11-26 02:50:00.000, 2022-11-25 19:50:00.000, 1.7489182271268275, 1.0
2022-11-26 03:00:00.000, 2022-11-25 20:00:00.000, 1.6971168593753962, 1.0
2022-11-26 03:10:00.000, 2022-11-25 20:10:00.000, 1.6516554160981327, 1.0
2022-11-26 03:20:00.000, 2022-11-25 20:20:00.000, 1.611846089410408, 1.0
2022-11-26 03:30:00.000, 2022-11-25 20:30:00.000, 1.5771219231480362, 1.0
2022-11-26 03:40:00.000, 2022-11-25 20:40:00.000, 1.5470146419065647, 1.0
2022-11-26 03:50:00.000, 2022-11-25 20:50:00.000, 1.5211375864227925, 1.0
2022-11-26 04:00:00.000, 2022-11-25 21:00:00.000, 1.49917250158603, 1.0
2022-11-26 04:10:00.000, 2022-11-25 21:10:00.000, 1.4808592755972536, 1.0
2022-11-26 04:20:00.000, 2022-11-25 21:20:00.000, 1.4659879762330534, 1.0
2022-11-26 04:30:00.000, 2022-11-25 21:30:00.000, 1.4543927070248, 1.0
2022-11-26 04:40:00.000, 2022-11-25 21:40:00.000, 1.4459469349460123, 1.0
2022-11-26 04:50:00.000, 2022-11-25 21:50:00.000, 1.4405600370090133, 1.0
2022-11-26 05:00:00.000, 2022-11-25 22:00:00.000, 1.438174886365097, 1.0
2022-11-26 05:10:00.000, 2022-11-25 22:10:00.000, 1.4387663563719713, 1.0
2022-11-26 05:20:00.000, 2022-11-25 22:20:00.000, 1.4423406689674543, 1.0
2022-11-26 05:30:00.000, 2022-11-25 22:30:00.000, 1.4489355556688222, 1.0
2022-11-26 05:40:00.000, 2022-11-25 22:40:00.000, 1.458621239002103, 1.0
2022-11-26 05:50:00.000, 2022-11-25 22:50:00.000, 1.4715022822632036, 1.0
2022-11-26 06:00:00.000, 2022-11-25 23:00:00.000, 1.4877203994016173, 1.0
2022-11-26 06:10:00.000, 2022-11-25 23:10:00.000, 1.5074583681223985, 1.0
2022-11-26 06:20:00.000, 2022-11-25 23:20:00.000, 1.5309452525386438, 1.0
2022-11-26 06:30:00.000, 2022-11-25 23:30:00.000, 1.5584632228809838, 1.0
2022-11-26 06:40:00.000, 2022-11-25 23:40:00.000, 1.59035636723616, 1.0
2022-11-26 06:50:00.000, 2022-11-25 23:50:00.000, 1.627042036041899, 1.0
2022-11-26 07:00:00.000, 2022-11-26 00:00:00.000, 1.6690254617678824, 1.0
2022-11-26 07:10:00.000, 2022-11-26 00:10:00.000, 1.7169186803866752, 1.0
2022-11-26 07:20:00.000, 2022-11-26 00:20:00.000, 1.7714651885146948, 1.0
2022-11-26 07:30:00.000, 2022-11-26 00:30:00.000, 1.833572363912674, 1.0
2022-11-26 07:40:00.000, 2022-11-26 00:40:00.000, 1.9043545584240678, 1.0
2022-11-26 07:50:00.000, 2022-11-26 00:50:00.000, 1.985191105856031, 0.18181818181818182
