UTC, LocalTime, airmass, obs_frac
2022-10-22 04:30:00.000, 2022-10-21 22:30:00.000, 2.017333472163992, 0.8181818181818182
2022-10-22 04:40:00.000, 2022-10-21 22:40:00.000, 1.9324414893026178, 1.0
2022-10-22 04:50:00.000, 2022-10-21 22:50:00.000, 1.858184706775735, 1.0
2022-10-22 05:00:00.000, 2022-10-21 23:00:00.000, 1.7930693678026701, 1.0
2022-10-22 05:10:00.000, 2022-10-21 23:10:00.000, 1.7358925873876554, 1.0
2022-10-22 05:20:00.000, 2022-10-21 23:20:00.000, 1.6856775100621553, 1.0
2022-10-22 05:30:00.000, 2022-10-21 23:30:00.000, 1.6416253821096265, 1.0
2022-10-22 05:40:00.000, 2022-10-21 23:40:00.000, 1.6030796513562116, 1.0
2022-10-22 05:50:00.000, 2022-10-21 23:50:00.000, 1.5694987650686816, 1.0
2022-10-22 06:00:00.000, 2022-10-22 00:00:00.000, 1.5404353584934987, 1.0
2022-10-22 06:10:00.000, 2022-10-22 00:10:00.000, 1.5155202104647056, 1.0
2022-10-22 06:20:00.000, 2022-10-22 00:20:00.000, 1.4944498085900326, 1.0
2022-10-22 06:30:00.000, 2022-10-22 00:30:00.000, 1.4769766897232524, 1.0
2022-10-22 06:40:00.000, 2022-10-22 00:40:00.000, 1.4629019494033155, 1.0
2022-10-22 06:50:00.000, 2022-10-22 00:50:00.000, 1.4520694775821583, 1.0
2022-10-22 07:00:00.000, 2022-10-22 01:00:00.000, 1.444361597695546, 1.0
2022-10-22 07:10:00.000, 2022-10-22 01:10:00.000, 1.439695875725275, 1.0
2022-10-22 07:20:00.000, 2022-10-22 01:20:00.000, 1.438022934852069, 1.0
2022-10-22 07:30:00.000, 2022-10-22 01:30:00.000, 1.4393251663478799, 1.0
2022-10-22 07:40:00.000, 2022-10-22 01:40:00.000, 1.4436162734802764, 1.0
2022-10-22 07:50:00.000, 2022-10-22 01:50:00.000, 1.450941626290539, 1.0
2022-10-22 08:00:00.000, 2022-10-22 02:00:00.000, 1.461379444455499, 1.0
2022-10-22 08:10:00.000, 2022-10-22 02:10:00.000, 1.4750428661438728, 1.0
2022-10-22 08:20:00.000, 2022-10-22 02:20:00.000, 1.4920830060792776, 1.0
2022-10-22 08:30:00.000, 2022-10-22 02:30:00.000, 1.5126931597174536, 1.0
2022-10-22 08:40:00.000, 2022-10-22 02:40:00.000, 1.537114377342884, 1.0
2022-10-22 08:50:00.000, 2022-10-22 02:50:00.000, 1.565642718465461, 1.0
2022-10-22 09:00:00.000, 2022-10-22 03:00:00.000, 1.5986386122352834, 1.0
2022-10-22 09:10:00.000, 2022-10-22 03:10:00.000, 1.6365389068231622, 1.0
2022-10-22 09:20:00.000, 2022-10-22 03:20:00.000, 1.6798724092582622, 1.0
2022-10-22 09:30:00.000, 2022-10-22 03:30:00.000, 1.7292800263878985, 1.0
2022-10-22 09:40:00.000, 2022-10-22 03:40:00.000, 1.7855410625316879, 1.0
2022-10-22 09:50:00.000, 2022-10-22 03:50:00.000, 1.849607880795137, 1.0
2022-10-22 10:00:00.000, 2022-10-22 04:00:00.000, 1.9226521061576536, 0.9090909090909091
