UTC, LocalTime, airmass, obs_frac
2022-10-30 04:00:00.000, 2022-10-29 22:00:00.000, 2.0042780469308115, 0.9090909090909091
2022-10-30 04:10:00.000, 2022-10-29 22:10:00.000, 1.9210370949477258, 1.0
2022-10-30 04:20:00.000, 2022-10-29 22:20:00.000, 1.8481932188264545, 1.0
2022-10-30 04:30:00.000, 2022-10-29 22:30:00.000, 1.7842997682390163, 1.0
2022-10-30 04:40:00.000, 2022-10-29 22:40:00.000, 1.7281902491425207, 1.0
2022-10-30 04:50:00.000, 2022-10-29 22:50:00.000, 1.6789163225350832, 1.0
2022-10-30 05:00:00.000, 2022-10-29 23:00:00.000, 1.6357018826891425, 1.0
2022-10-30 05:10:00.000, 2022-10-29 23:10:00.000, 1.59790859816246, 1.0
2022-10-30 05:20:00.000, 2022-10-29 23:20:00.000, 1.5650097620173817, 1.0
2022-10-30 05:30:00.000, 2022-10-29 23:30:00.000, 1.5365702606066045, 1.0
2022-10-30 05:40:00.000, 2022-10-29 23:40:00.000, 1.5122311164102178, 1.0
2022-10-30 05:50:00.000, 2022-10-29 23:50:00.000, 1.4916975018840994, 1.0
2022-10-30 06:00:00.000, 2022-10-30 00:00:00.000, 1.4747294281758891, 1.0
2022-10-30 06:10:00.000, 2022-10-30 00:10:00.000, 1.4611345295757354, 1.0
2022-10-30 06:20:00.000, 2022-10-30 00:20:00.000, 1.450762520756793, 1.0
2022-10-30 06:30:00.000, 2022-10-30 00:30:00.000, 1.4435010184825574, 1.0
2022-10-30 06:40:00.000, 2022-10-30 00:40:00.000, 1.439272505542754, 1.0
2022-10-30 06:50:00.000, 2022-10-30 00:50:00.000, 1.4380322812443647, 1.0
2022-10-30 07:00:00.000, 2022-10-30 01:00:00.000, 1.4397672962601555, 1.0
2022-10-30 07:10:00.000, 2022-10-30 01:10:00.000, 1.4444958148079026, 1.0
2022-10-30 07:20:00.000, 2022-10-30 01:20:00.000, 1.452267887774152, 1.0
2022-10-30 07:30:00.000, 2022-10-30 01:30:00.000, 1.4631666597504926, 1.0
2022-10-30 07:40:00.000, 2022-10-30 01:40:00.000, 1.4773105741098105, 1.0
2022-10-30 07:50:00.000, 2022-10-30 01:50:00.000, 1.4948565865190395, 1.0
2022-10-30 08:00:00.000, 2022-10-30 02:00:00.000, 1.5160045525691925, 1.0
2022-10-30 08:10:00.000, 2022-10-30 02:10:00.000, 1.5410030245111395, 1.0
2022-10-30 08:20:00.000, 2022-10-30 02:20:00.000, 1.5701567822012097, 1.0
2022-10-30 08:30:00.000, 2022-10-30 02:30:00.000, 1.603836543853863, 1.0
2022-10-30 08:40:00.000, 2022-10-30 02:40:00.000, 1.6424914669490875, 1.0
2022-10-30 08:50:00.000, 2022-10-30 02:50:00.000, 1.6866652792476435, 1.0
2022-10-30 09:00:00.000, 2022-10-30 03:00:00.000, 1.737017205496832, 1.0
2022-10-30 09:10:00.000, 2022-10-30 03:10:00.000, 1.7943493251648144, 1.0
2022-10-30 09:20:00.000, 2022-10-30 03:20:00.000, 1.8596426860823787, 1.0
2022-10-30 09:30:00.000, 2022-10-30 03:30:00.000, 1.9341055297104215, 0.7272727272727273
