UTC, LocalTime, airmass, obs_frac
2022-10-21 04:30:00.000, 2022-10-20 22:30:00.000, 2.054015643201141, 0.45454545454545453
2022-10-21 04:40:00.000, 2022-10-20 22:40:00.000, 1.9644539465643562, 1.0
2022-10-21 04:50:00.000, 2022-10-20 22:50:00.000, 1.886212821596766, 1.0
2022-10-21 05:00:00.000, 2022-10-20 23:00:00.000, 1.817661420810919, 1.0
2022-10-21 05:10:00.000, 2022-10-20 23:10:00.000, 1.757491383177312, 1.0
2022-10-21 05:20:00.000, 2022-10-20 23:20:00.000, 1.704643513365245, 1.0
2022-10-21 05:30:00.000, 2022-10-20 23:30:00.000, 1.6582538972860068, 1.0
2022-10-21 05:40:00.000, 2022-10-20 23:40:00.000, 1.6176137419853849, 1.0
2022-10-21 05:50:00.000, 2022-10-20 23:50:00.000, 1.5821390765393246, 1.0
2022-10-21 06:00:00.000, 2022-10-21 00:00:00.000, 1.551347653778772, 1.0
2022-10-21 06:10:00.000, 2022-10-21 00:10:00.000, 1.5248411917775473, 1.0
2022-10-21 06:20:00.000, 2022-10-21 00:20:00.000, 1.5022916348111035, 1.0
2022-10-21 06:30:00.000, 2022-10-21 00:30:00.000, 1.4834304859662852, 1.0
2022-10-21 06:40:00.000, 2022-10-21 00:40:00.000, 1.468040524554912, 1.0
2022-10-21 06:50:00.000, 2022-10-21 00:50:00.000, 1.4559494075047326, 1.0
2022-10-21 07:00:00.000, 2022-10-21 01:00:00.000, 1.4470247889517085, 1.0
2022-10-21 07:10:00.000, 2022-10-21 01:10:00.000, 1.441170692371686, 1.0
2022-10-21 07:20:00.000, 2022-10-21 01:20:00.000, 1.438324945725745, 1.0
2022-10-21 07:30:00.000, 2022-10-21 01:30:00.000, 1.4384575499352121, 1.0
2022-10-21 07:40:00.000, 2022-10-21 01:40:00.000, 1.4415699001232227, 1.0
2022-10-21 07:50:00.000, 2022-10-21 01:50:00.000, 1.447694821711485, 1.0
2022-10-21 08:00:00.000, 2022-10-21 02:00:00.000, 1.4568974231218383, 1.0
2022-10-21 08:10:00.000, 2022-10-21 02:10:00.000, 1.469276806629962, 1.0
2022-10-21 08:20:00.000, 2022-10-21 02:20:00.000, 1.4849687219983072, 1.0
2022-10-21 08:30:00.000, 2022-10-21 02:30:00.000, 1.5041492974049682, 1.0
2022-10-21 08:40:00.000, 2022-10-21 02:40:00.000, 1.5270400432293256, 1.0
2022-10-21 08:50:00.000, 2022-10-21 02:50:00.000, 1.553914402180228, 1.0
2022-10-21 09:00:00.000, 2022-10-21 03:00:00.000, 1.585106221978688, 1.0
2022-10-21 09:10:00.000, 2022-10-21 03:10:00.000, 1.621020665660687, 1.0
2022-10-21 09:20:00.000, 2022-10-21 03:20:00.000, 1.6621482661534843, 1.0
2022-10-21 09:30:00.000, 2022-10-21 03:30:00.000, 1.7090831009815721, 1.0
2022-10-21 09:40:00.000, 2022-10-21 03:40:00.000, 1.7625464477611614, 1.0
2022-10-21 09:50:00.000, 2022-10-21 03:50:00.000, 1.8234178406826749, 1.0
2022-10-21 10:00:00.000, 2022-10-21 04:00:00.000, 1.8927762763550136, 1.0
2022-10-21 10:10:00.000, 2022-10-21 04:10:00.000, 1.9719555665033321, 0.36363636363636365
