UTC, LocalTime, airmass, obs_frac
2022-11-02 06:50:00.000, 2022-11-02 00:50:00.000, 1.440395249473551, 0.8181818181818182
2022-11-02 07:00:00.000, 2022-11-02 01:00:00.000, 1.4456655008262995, 1.0
2022-11-02 07:10:00.000, 2022-11-02 01:10:00.000, 1.4539917458588267, 1.0
2022-11-02 07:20:00.000, 2022-11-02 01:20:00.000, 1.4654632759446207, 1.0
2022-11-02 07:30:00.000, 2022-11-02 01:30:00.000, 1.4802051798794293, 1.0
2022-11-02 07:40:00.000, 2022-11-02 01:40:00.000, 1.4983817541769762, 1.0
2022-11-02 07:50:00.000, 2022-11-02 01:50:00.000, 1.5202011240628124, 1.0
2022-11-02 08:00:00.000, 2022-11-02 02:00:00.000, 1.5459213245669514, 1.0
2022-11-02 08:10:00.000, 2022-11-02 02:10:00.000, 1.575858185877766, 1.0
2022-11-02 08:20:00.000, 2022-11-02 02:20:00.000, 1.6103954943814147, 1.0
2022-11-02 08:30:00.000, 2022-11-02 02:30:00.000, 1.6499980754410017, 1.0
2022-11-02 08:40:00.000, 2022-11-02 02:40:00.000, 1.69522868813035, 1.0
2022-11-02 08:50:00.000, 2022-11-02 02:50:00.000, 1.7467699694728995, 1.0
2022-11-02 09:00:00.000, 2022-11-02 03:00:00.000, 1.805453168345348, 1.0
2022-11-02 09:10:00.000, 2022-11-02 03:10:00.000, 1.8722961493410135, 1.0
2022-11-02 09:20:00.000, 2022-11-02 03:20:00.000, 1.9485542571419907, 0.6363636363636364
