UTC, LocalTime, airmass, obs_frac
2022-11-01 05:30:00.000, 2022-10-31 23:30:00.000, 1.517102947111186, 0.36363636363636365
2022-11-01 05:40:00.000, 2022-10-31 23:40:00.000, 1.4957781358457376, 1.0
2022-11-01 05:50:00.000, 2022-10-31 23:50:00.000, 1.4780659251312362, 1.0
2022-11-01 06:00:00.000, 2022-11-01 00:00:00.000, 1.4637642910822246, 1.0
2022-11-01 06:10:00.000, 2022-11-01 00:10:00.000, 1.4527143508595686, 1.0
2022-11-01 06:20:00.000, 2022-11-01 00:20:00.000, 1.444795914089099, 1.0
2022-11-01 06:30:00.000, 2022-11-01 00:30:00.000, 1.4399242178499352, 1.0
2022-11-01 06:40:00.000, 2022-11-01 00:40:00.000, 1.4380476766241976, 1.0
2022-11-01 06:50:00.000, 2022-11-01 00:50:00.000, 1.4391465344263998, 1.0
2022-11-01 07:00:00.000, 2022-11-01 01:00:00.000, 1.4432323529321631, 1.0
2022-11-01 07:10:00.000, 2022-11-01 01:10:00.000, 1.45034831075045, 1.0
2022-11-01 07:20:00.000, 2022-11-01 01:20:00.000, 1.4605703283531022, 1.0
2022-11-01 07:30:00.000, 2022-11-01 01:30:00.000, 1.4740090736844695, 1.0
2022-11-01 07:40:00.000, 2022-11-01 01:40:00.000, 1.490812948350229, 1.0
2022-11-01 07:50:00.000, 2022-11-01 01:50:00.000, 1.5111722072681357, 1.0
2022-11-01 08:00:00.000, 2022-11-01 02:00:00.000, 1.5353244304781881, 1.0
2022-11-01 08:10:00.000, 2022-11-01 02:10:00.000, 1.5635616507886587, 1.0
2022-11-01 08:20:00.000, 2022-11-01 02:20:00.000, 1.5962395539476264, 1.0
2022-11-01 08:30:00.000, 2022-11-01 02:30:00.000, 1.63378932186874, 1.0
2022-11-01 08:40:00.000, 2022-11-01 02:40:00.000, 1.6767329030040108, 1.0
2022-11-01 08:50:00.000, 2022-11-01 02:50:00.000, 1.725702795731644, 1.0
2022-11-01 09:00:00.000, 2022-11-01 03:00:00.000, 1.7814678643801234, 1.0
2022-11-01 09:10:00.000, 2022-11-01 03:10:00.000, 1.8449673418127874, 1.0
2022-11-01 09:20:00.000, 2022-11-01 03:20:00.000, 1.9173561169622884, 0.9090909090909091
