UTC, LocalTime, airmass, obs_frac
2022-10-05 07:40:00.000, 2022-10-05 01:40:00.000, 1.4721599634256077, 0.36363636363636365
2022-10-05 07:50:00.000, 2022-10-05 01:50:00.000, 1.4591258636944846, 1.0
2022-10-05 08:00:00.000, 2022-10-05 02:00:00.000, 1.449292803394951, 1.0
2022-10-05 08:10:00.000, 2022-10-05 02:10:00.000, 1.4425545493704692, 1.0
2022-10-05 08:20:00.000, 2022-10-05 02:20:00.000, 1.438839316811199, 1.0
2022-10-05 08:30:00.000, 2022-10-05 02:30:00.000, 1.4381078769236006, 1.0
2022-10-05 08:40:00.000, 2022-10-05 02:40:00.000, 1.4403525361479923, 1.0
2022-10-05 08:50:00.000, 2022-10-05 02:50:00.000, 1.4455969370747415, 1.0
2022-10-05 09:00:00.000, 2022-10-05 03:00:00.000, 1.453896671407949, 1.0
2022-10-05 09:10:00.000, 2022-10-05 03:10:00.000, 1.4653407347663678, 1.0
2022-10-05 09:20:00.000, 2022-10-05 03:20:00.000, 1.4800538948972612, 1.0
2022-10-05 09:30:00.000, 2022-10-05 03:30:00.000, 1.498200092387227, 1.0
2022-10-05 09:40:00.000, 2022-10-05 03:40:00.000, 1.5199870502396822, 1.0
2022-10-05 09:50:00.000, 2022-10-05 03:50:00.000, 1.5456723410080033, 1.0
2022-10-05 10:00:00.000, 2022-10-05 04:00:00.000, 1.5755712547040435, 1.0
2022-10-05 10:10:00.000, 2022-10-05 04:10:00.000, 1.6100669376238996, 1.0
2022-10-05 10:20:00.000, 2022-10-05 04:20:00.000, 1.649623446370305, 1.0
2022-10-05 10:30:00.000, 2022-10-05 04:30:00.000, 1.6948026047829872, 1.0
2022-10-05 10:40:00.000, 2022-10-05 04:40:00.000, 1.7462858977371032, 1.0
2022-10-05 10:50:00.000, 2022-10-05 04:50:00.000, 1.804903136732874, 1.0
