UTC, LocalTime, airmass, obs_frac
2022-11-22 02:30:00.000, 2022-11-21 19:30:00.000, 2.00048640931581, 0.9090909090909091
2022-11-22 02:40:00.000, 2022-11-21 19:40:00.000, 1.9177251191033364, 1.0
2022-11-22 02:50:00.000, 2022-11-21 19:50:00.000, 1.8452921742785744, 1.0
2022-11-22 03:00:00.000, 2022-11-21 20:00:00.000, 1.7817544739426154, 1.0
2022-11-22 03:10:00.000, 2022-11-21 20:10:00.000, 1.7259560061392167, 1.0
2022-11-22 03:20:00.000, 2022-11-21 20:20:00.000, 1.676956656739887, 1.0
2022-11-22 03:30:00.000, 2022-11-21 20:30:00.000, 1.6339868606797352, 1.0
2022-11-22 03:40:00.000, 2022-11-21 20:40:00.000, 1.5964135552960375, 1.0
2022-11-22 03:50:00.000, 2022-11-21 20:50:00.000, 1.5637143320658817, 1.0
2022-11-22 04:00:00.000, 2022-11-21 21:00:00.000, 1.5354576292790092, 1.0
2022-11-22 04:10:00.000, 2022-11-21 21:10:00.000, 1.5112874436242734, 1.0
2022-11-22 04:20:00.000, 2022-11-21 21:20:00.000, 1.490911473166598, 1.0
2022-11-22 04:30:00.000, 2022-11-21 21:30:00.000, 1.4740919064587044, 1.0
2022-11-22 04:40:00.000, 2022-11-21 21:40:00.000, 1.460638286429611, 1.0
2022-11-22 04:50:00.000, 2022-11-21 21:50:00.000, 1.4504020317577215, 1.0
2022-11-22 05:00:00.000, 2022-11-21 22:00:00.000, 1.4432723116047153, 1.0
2022-11-22 05:10:00.000, 2022-11-21 22:10:00.000, 1.439173054673179, 1.0
2022-11-22 05:20:00.000, 2022-11-21 22:20:00.000, 1.4380609394384232, 1.0
2022-11-22 05:30:00.000, 2022-11-21 22:30:00.000, 1.4399242654370423, 1.0
2022-11-22 05:40:00.000, 2022-11-21 22:40:00.000, 1.4447826504006545, 1.0
2022-11-22 05:50:00.000, 2022-11-21 22:50:00.000, 1.4526875385464453, 1.0
2022-11-22 06:00:00.000, 2022-11-21 23:00:00.000, 1.4637235447063464, 1.0
2022-11-22 06:10:00.000, 2022-11-21 23:10:00.000, 1.4780107002875282, 1.0
2022-11-22 06:20:00.000, 2022-11-21 23:20:00.000, 1.4957077136302714, 1.0
2022-11-22 06:30:00.000, 2022-11-21 23:30:00.000, 1.5170164131081552, 1.0
2022-11-22 06:40:00.000, 2022-11-21 23:40:00.000, 1.5421876113667492, 1.0
2022-11-22 06:50:00.000, 2022-11-21 23:50:00.000, 1.571528720305804, 1.0
2022-11-22 07:00:00.000, 2022-11-22 00:00:00.000, 1.6054135684921258, 1.0
2022-11-22 07:10:00.000, 2022-11-22 00:10:00.000, 1.6442950397615352, 1.0
2022-11-22 07:20:00.000, 2022-11-22 00:20:00.000, 1.6887213847877516, 1.0
2022-11-22 07:30:00.000, 2022-11-22 00:30:00.000, 1.7393573881135265, 1.0
2022-11-22 07:40:00.000, 2022-11-22 00:40:00.000, 1.7970120505872982, 1.0
2022-11-22 07:50:00.000, 2022-11-22 00:50:00.000, 1.8626751485189414, 1.0
2022-11-22 08:00:00.000, 2022-11-22 01:00:00.000, 1.9375660802498267, 0.7272727272727273
