UTC, LocalTime, airmass, obs_frac
2022-11-21 02:30:00.000, 2022-11-20 19:30:00.000, 2.0362310673222814, 0.6363636363636364
2022-11-21 02:40:00.000, 2022-11-20 19:40:00.000, 1.9489411000407495, 1.0
2022-11-21 02:50:00.000, 2022-11-20 19:50:00.000, 1.8726361689095246, 1.0
2022-11-21 03:00:00.000, 2022-11-20 20:00:00.000, 1.8057528253426165, 1.0
2022-11-21 03:10:00.000, 2022-11-20 20:10:00.000, 1.74703448647297, 1.0
2022-11-21 03:20:00.000, 2022-11-20 20:20:00.000, 1.6954623212759392, 1.0
2022-11-21 03:30:00.000, 2022-11-20 20:30:00.000, 1.6502043163026285, 1.0
2022-11-21 03:40:00.000, 2022-11-20 20:40:00.000, 1.6105772218317873, 1.0
2022-11-21 03:50:00.000, 2022-11-20 20:50:00.000, 1.5760177816299936, 1.0
2022-11-21 04:00:00.000, 2022-11-20 21:00:00.000, 1.5460607618879159, 1.0
2022-11-21 04:10:00.000, 2022-11-20 21:10:00.000, 1.520322036387055, 1.0
2022-11-21 04:20:00.000, 2022-11-20 21:20:00.000, 1.4984854884367114, 1.0
2022-11-21 04:30:00.000, 2022-11-20 21:30:00.000, 1.4802928380359666, 1.0
2022-11-21 04:40:00.000, 2022-11-20 21:40:00.000, 1.4655357472616446, 1.0
2022-11-21 04:50:00.000, 2022-11-20 21:50:00.000, 1.4540497317777863, 1.0
2022-11-21 05:00:00.000, 2022-11-20 22:00:00.000, 1.4457095338027786, 1.0
2022-11-21 05:10:00.000, 2022-11-20 22:10:00.000, 1.4404257067570316, 1.0
2022-11-21 05:20:00.000, 2022-11-20 22:20:00.000, 1.4381422343775945, 1.0
2022-11-21 05:30:00.000, 2022-11-20 22:30:00.000, 1.4388350645350882, 1.0
2022-11-21 05:40:00.000, 2022-11-20 22:40:00.000, 1.4425114855999392, 1.0
2022-11-21 05:50:00.000, 2022-11-20 22:50:00.000, 1.449210315046161, 1.0
2022-11-21 06:00:00.000, 2022-11-20 23:00:00.000, 1.4590029094358843, 1.0
2022-11-21 06:10:00.000, 2022-11-20 23:10:00.000, 1.4719950450999175, 1.0
2022-11-21 06:20:00.000, 2022-11-20 23:20:00.000, 1.4883297629076138, 1.0
2022-11-21 06:30:00.000, 2022-11-20 23:30:00.000, 1.5081913221488363, 1.0
2022-11-21 06:40:00.000, 2022-11-20 23:40:00.000, 1.531810472288267, 1.0
2022-11-21 06:50:00.000, 2022-11-20 23:50:00.000, 1.5594713332675825, 1.0
2022-11-21 07:00:00.000, 2022-11-21 00:00:00.000, 1.5915202835757618, 1.0
2022-11-21 07:10:00.000, 2022-11-21 00:10:00.000, 1.6283774026379898, 1.0
2022-11-21 07:20:00.000, 2022-11-21 00:20:00.000, 1.6705512180814654, 1.0
2022-11-21 07:30:00.000, 2022-11-21 00:30:00.000, 1.7186577960339935, 1.0
2022-11-21 07:40:00.000, 2022-11-21 00:40:00.000, 1.7734456250260193, 1.0
2022-11-21 07:50:00.000, 2022-11-21 00:50:00.000, 1.8358283457296964, 1.0
2022-11-21 08:00:00.000, 2022-11-21 01:00:00.000, 1.9069282723737624, 1.0
2022-11-21 08:10:00.000, 2022-11-21 01:10:00.000, 1.9881350044913764, 0.2
