UTC, LocalTime, airmass, obs_frac
2022-12-18 00:40:00.000, 2022-12-17 17:40:00.000, 2.0730921607016555, 0.2
2022-12-18 00:50:00.000, 2022-12-17 17:50:00.000, 1.9810861540380227, 1.0
2022-12-18 01:00:00.000, 2022-12-17 18:00:00.000, 1.9007663522065714, 1.0
2022-12-18 01:10:00.000, 2022-12-17 18:10:00.000, 1.8304278828012268, 1.0
2022-12-18 01:20:00.000, 2022-12-17 18:20:00.000, 1.7687056844397577, 1.0
2022-12-18 01:30:00.000, 2022-12-17 18:30:00.000, 1.714496481941415, 1.0
2022-12-18 01:40:00.000, 2022-12-17 18:40:00.000, 1.6669016149530989, 1.0
2022-12-18 01:50:00.000, 2022-12-17 18:50:00.000, 1.6251845389833053, 1.0
2022-12-18 02:00:00.000, 2022-12-17 19:00:00.000, 1.5887388338694863, 1.0
2022-12-18 02:10:00.000, 2022-12-17 19:10:00.000, 1.5570638613943684, 1.0
2022-12-18 02:20:00.000, 2022-12-17 19:20:00.000, 1.5297460783046715, 1.0
2022-12-18 02:30:00.000, 2022-12-17 19:30:00.000, 1.5064445939514866, 1.0
2022-12-18 02:40:00.000, 2022-12-17 19:40:00.000, 1.4868799619439959, 1.0
2022-12-18 02:50:00.000, 2022-12-17 19:50:00.000, 1.4708254746544498, 1.0
2022-12-18 03:00:00.000, 2022-12-17 20:00:00.000, 1.458100427921793, 1.0
2022-12-18 03:10:00.000, 2022-12-17 20:10:00.000, 1.4485649668804843, 1.0
2022-12-18 03:20:00.000, 2022-12-17 20:20:00.000, 1.4421162298112082, 1.0
2022-12-18 03:30:00.000, 2022-12-17 20:30:00.000, 1.4386855870609776, 1.0
2022-12-18 03:40:00.000, 2022-12-17 20:40:00.000, 1.4382368346245307, 1.0
2022-12-18 03:50:00.000, 2022-12-17 20:50:00.000, 1.4407652528367343, 1.0
2022-12-18 04:00:00.000, 2022-12-17 21:00:00.000, 1.446297484257413, 1.0
2022-12-18 04:10:00.000, 2022-12-17 21:10:00.000, 1.4548922248297111, 1.0
2022-12-18 04:20:00.000, 2022-12-17 21:20:00.000, 1.4666417619281702, 1.0
2022-12-18 04:30:00.000, 2022-12-17 21:30:00.000, 1.4816744350972413, 1.0
2022-12-18 04:40:00.000, 2022-12-17 21:40:00.000, 1.5001581435376814, 1.0
2022-12-18 04:50:00.000, 2022-12-17 21:50:00.000, 1.522305082873275, 1.0
2022-12-18 05:00:00.000, 2022-12-17 22:00:00.000, 1.548377967828258, 1.0
2022-12-18 05:10:00.000, 2022-12-17 22:10:00.000, 1.5786980945773164, 1.0
2022-12-18 05:20:00.000, 2022-12-17 22:20:00.000, 1.6136557272381495, 1.0
2022-12-18 05:30:00.000, 2022-12-17 22:30:00.000, 1.6537234726455363, 1.0
2022-12-18 05:40:00.000, 2022-12-17 22:40:00.000, 1.6994735591379673, 1.0
2022-12-18 05:50:00.000, 2022-12-17 22:50:00.000, 1.751600293525048, 1.0
2022-12-18 06:00:00.000, 2022-12-17 23:00:00.000, 1.8109494898550886, 1.0
2022-12-18 06:10:00.000, 2022-12-17 23:10:00.000, 1.8785574297337153, 1.0
2022-12-18 06:20:00.000, 2022-12-17 23:20:00.000, 1.955703065112199, 0.5454545454545454
