UTC, LocalTime, airmass, obs_frac
2022-11-19 02:40:00.000, 2022-11-18 19:40:00.000, 2.016564821453754, 0.8181818181818182
2022-11-19 02:50:00.000, 2022-11-18 19:50:00.000, 1.9317716958153377, 1.0
2022-11-19 03:00:00.000, 2022-11-18 20:00:00.000, 1.8575994884019036, 1.0
2022-11-19 03:10:00.000, 2022-11-18 20:10:00.000, 1.7925572803670728, 1.0
2022-11-19 03:20:00.000, 2022-11-18 20:20:00.000, 1.7354443771784878, 1.0
2022-11-19 03:30:00.000, 2022-11-18 20:30:00.000, 1.6852856385755266, 1.0
2022-11-19 03:40:00.000, 2022-11-18 20:40:00.000, 1.6412836722486561, 1.0
2022-11-19 03:50:00.000, 2022-11-18 20:50:00.000, 1.6027830207952352, 1.0
2022-11-19 04:00:00.000, 2022-11-18 21:00:00.000, 1.5692430232026038, 1.0
2022-11-19 04:10:00.000, 2022-11-18 21:10:00.000, 1.5402170504927772, 1.0
2022-11-19 04:20:00.000, 2022-11-18 21:20:00.000, 1.5153364967590328, 1.0
2022-11-19 04:30:00.000, 2022-11-18 21:30:00.000, 1.4942983714056595, 1.0
2022-11-19 04:40:00.000, 2022-11-18 21:40:00.000, 1.47685566061137, 1.0
2022-11-19 04:50:00.000, 2022-11-18 21:50:00.000, 1.4628098533434108, 1.0
2022-11-19 05:00:00.000, 2022-11-18 22:00:00.000, 1.4520051904378535, 1.0
2022-11-19 05:10:00.000, 2022-11-18 22:10:00.000, 1.4443243146855382, 1.0
2022-11-19 05:20:00.000, 2022-11-18 22:20:00.000, 1.4396850892437096, 1.0
2022-11-19 05:30:00.000, 2022-11-18 22:30:00.000, 1.4380384205008232, 1.0
2022-11-19 05:40:00.000, 2022-11-18 22:40:00.000, 1.439366976476251, 1.0
2022-11-19 05:50:00.000, 2022-11-18 22:50:00.000, 1.4436847379033144, 1.0
2022-11-19 06:00:00.000, 2022-11-18 23:00:00.000, 1.4510373602064375, 1.0
2022-11-19 06:10:00.000, 2022-11-18 23:10:00.000, 1.4615033639327695, 1.0
2022-11-19 06:20:00.000, 2022-11-18 23:20:00.000, 1.4751962119274364, 1.0
2022-11-19 06:30:00.000, 2022-11-18 23:30:00.000, 1.4922673769029247, 1.0
2022-11-19 06:40:00.000, 2022-11-18 23:40:00.000, 1.5129105568454815, 1.0
2022-11-19 06:50:00.000, 2022-11-18 23:50:00.000, 1.5373672627460044, 1.0
2022-11-19 07:00:00.000, 2022-11-19 00:00:00.000, 1.5659340899350396, 1.0
2022-11-19 07:10:00.000, 2022-11-19 00:10:00.000, 1.5989720999517927, 1.0
2022-11-19 07:20:00.000, 2022-11-19 00:20:00.000, 1.6369188975655713, 1.0
2022-11-19 07:30:00.000, 2022-11-19 00:30:00.000, 1.680304206782771, 1.0
2022-11-19 07:40:00.000, 2022-11-19 00:40:00.000, 1.7297700598466217, 1.0
2022-11-19 07:50:00.000, 2022-11-19 00:50:00.000, 1.7860971596490895, 1.0
2022-11-19 08:00:00.000, 2022-11-19 01:00:00.000, 1.850239629679728, 1.0
2022-11-19 08:10:00.000, 2022-11-19 01:10:00.000, 1.923371340391367, 1.0
