UTC, LST, airmass, obs_frac
2022-12-17 00:50:00.000, 2022-12-16 17:50:00.000, 2.067823616198497, 0.2727272727272727
2022-12-17 01:00:00.000, 2022-12-16 18:00:00.000, 1.9756965494707743, 1.0
2022-12-17 01:10:00.000, 2022-12-16 18:10:00.000, 1.8952548755565457, 1.0
2022-12-17 01:20:00.000, 2022-12-16 18:20:00.000, 1.8247913052863212, 1.0
2022-12-17 01:30:00.000, 2022-12-16 18:30:00.000, 1.7629388019251053, 1.0
2022-12-17 01:40:00.000, 2022-12-16 18:40:00.000, 1.7085923998617696, 1.0
2022-12-17 01:50:00.000, 2022-12-16 18:50:00.000, 1.66085192315768, 1.0
2022-12-17 02:00:00.000, 2022-12-16 19:00:00.000, 1.6189794062534617, 1.0
2022-12-17 02:10:00.000, 2022-12-16 19:10:00.000, 1.5823670412214204, 1.0
2022-12-17 02:20:00.000, 2022-12-16 19:20:00.000, 1.5505127862869226, 1.0
2022-12-17 02:30:00.000, 2022-12-16 19:30:00.000, 1.5230016371042978, 1.0
2022-12-17 02:40:00.000, 2022-12-16 19:40:00.000, 1.4994911466123417, 1.0
2022-12-17 02:50:00.000, 2022-12-16 19:50:00.000, 1.47970018030027, 1.0
2022-12-17 03:00:00.000, 2022-12-16 20:00:00.000, 1.463400173646635, 1.0
2022-12-17 03:10:00.000, 2022-12-16 20:10:00.000, 1.4504083572461277, 1.0
2022-12-17 03:20:00.000, 2022-12-16 20:20:00.000, 1.4405825587810432, 1.0
2022-12-17 03:30:00.000, 2022-12-16 20:30:00.000, 1.4338172968799414, 1.0
2022-12-17 03:40:00.000, 2022-12-16 20:40:00.000, 1.4300409618313223, 1.0
2022-12-17 03:50:00.000, 2022-12-16 20:50:00.000, 1.4292139402945119, 1.0
2022-12-17 04:00:00.000, 2022-12-16 21:00:00.000, 1.4313275914669095, 1.0
2022-12-17 04:10:00.000, 2022-12-16 21:10:00.000, 1.4364040250466577, 1.0
2022-12-17 04:20:00.000, 2022-12-16 21:20:00.000, 1.4444966703026283, 1.0
2022-12-17 04:30:00.000, 2022-12-16 21:30:00.000, 1.4556916637036517, 1.0
2022-12-17 04:40:00.000, 2022-12-16 21:40:00.000, 1.4701101228436135, 1.0
2022-12-17 04:50:00.000, 2022-12-16 21:50:00.000, 1.487911420055916, 1.0
2022-12-17 05:00:00.000, 2022-12-16 22:00:00.000, 1.5092976239969627, 1.0
2022-12-17 05:10:00.000, 2022-12-16 22:10:00.000, 1.5345193465767386, 1.0
2022-12-17 05:20:00.000, 2022-12-16 22:20:00.000, 1.5638833227052196, 1.0
2022-12-17 05:30:00.000, 2022-12-16 22:30:00.000, 1.5977621709952574, 1.0
2022-12-17 05:40:00.000, 2022-12-16 22:40:00.000, 1.6366069487443178, 1.0
2022-12-17 05:50:00.000, 2022-12-16 22:50:00.000, 1.680963344890443, 1.0
2022-12-17 06:00:00.000, 2022-12-16 23:00:00.000, 1.731492681533372, 1.0
2022-12-17 06:10:00.000, 2022-12-16 23:10:00.000, 1.7889993663740955, 1.0
2022-12-17 06:20:00.000, 2022-12-16 23:20:00.000, 1.8544671311591971, 1.0
2022-12-17 06:30:00.000, 2022-12-16 23:30:00.000, 1.9291074271424216, 0.8181818181818182
