UTC, LST, airmass, obs_frac
2022-10-31 04:20:00.000, 2022-10-30 22:20:00.000, 1.8573816604427984, 0.8181818181818182
2022-10-31 04:30:00.000, 2022-10-30 22:30:00.000, 1.791555254278857, 1.0
2022-10-31 04:40:00.000, 2022-10-30 22:40:00.000, 1.7337356852182773, 1.0
2022-10-31 04:50:00.000, 2022-10-30 22:50:00.000, 1.6829307497952748, 1.0
2022-10-31 05:00:00.000, 2022-10-30 23:00:00.000, 1.6383293236114091, 1.0
2022-10-31 05:10:00.000, 2022-10-30 23:10:00.000, 1.5992646899983374, 1.0
2022-10-31 05:20:00.000, 2022-10-30 23:20:00.000, 1.5651867721488189, 1.0
2022-10-31 05:30:00.000, 2022-10-30 23:30:00.000, 1.535640898189772, 1.0
2022-10-31 05:40:00.000, 2022-10-30 23:40:00.000, 1.5102514329168744, 1.0
2022-10-31 05:50:00.000, 2022-10-30 23:50:00.000, 1.4887090891575954, 1.0
2022-10-31 06:00:00.000, 2022-10-31 00:00:00.000, 1.4707610635749533, 1.0
2022-10-31 06:10:00.000, 2022-10-31 00:10:00.000, 1.4562033754189516, 1.0
2022-10-31 06:20:00.000, 2022-10-31 00:20:00.000, 1.4448749541720705, 1.0
2022-10-31 06:30:00.000, 2022-10-31 00:30:00.000, 1.436653144253114, 1.0
2022-10-31 06:40:00.000, 2022-10-31 00:40:00.000, 1.4314503860990289, 1.0
2022-10-31 06:50:00.000, 2022-10-31 00:50:00.000, 1.4292119027683912, 1.0
2022-10-31 07:00:00.000, 2022-10-31 01:00:00.000, 1.4299142765804975, 1.0
2022-10-31 07:10:00.000, 2022-10-31 01:10:00.000, 1.4335648462615482, 1.0
2022-10-31 07:20:00.000, 2022-10-31 01:20:00.000, 1.4402018955082538, 1.0
2022-10-31 07:30:00.000, 2022-10-31 01:30:00.000, 1.4498956420446494, 1.0
2022-10-31 07:40:00.000, 2022-10-31 01:40:00.000, 1.4627500751200992, 1.0
2022-10-31 07:50:00.000, 2022-10-31 01:50:00.000, 1.4789057320389793, 1.0
2022-10-31 08:00:00.000, 2022-10-31 02:00:00.000, 1.4985435542260899, 1.0
2022-10-31 08:10:00.000, 2022-10-31 02:10:00.000, 1.5218900248899916, 1.0
2022-10-31 08:20:00.000, 2022-10-31 02:20:00.000, 1.5492238693618614, 1.0
2022-10-31 08:30:00.000, 2022-10-31 02:30:00.000, 1.5808847037516751, 1.0
2022-10-31 08:40:00.000, 2022-10-31 02:40:00.000, 1.6172841592805003, 1.0
2022-10-31 08:50:00.000, 2022-10-31 02:50:00.000, 1.6589202055838987, 1.0
2022-10-31 09:00:00.000, 2022-10-31 03:00:00.000, 1.706395672042707, 1.0
2022-10-31 09:10:00.000, 2022-10-31 03:10:00.000, 1.7604423609442805, 1.0
2022-10-31 09:20:00.000, 2022-10-31 03:20:00.000, 1.8219527210703403, 1.0
2022-10-31 09:30:00.000, 2022-10-31 03:30:00.000, 1.8920219022452367, 1.0
2022-10-31 09:40:00.000, 2022-10-31 03:40:00.000, 1.9720042982116064, 0.4
