UTC, LST, airmass, obs_frac
2022-09-30 06:00:00.000, 2022-09-30 00:00:00.000, 2.0356932414206423, 0.6363636363636364
2022-09-30 06:10:00.000, 2022-09-30 00:10:00.000, 1.947672514064271, 1.0
2022-09-30 06:20:00.000, 2022-09-30 00:20:00.000, 1.8707247673173477, 1.0
2022-09-30 06:30:00.000, 2022-09-30 00:30:00.000, 1.803266348939629, 1.0
2022-09-30 06:40:00.000, 2022-09-30 00:40:00.000, 1.7440250017474357, 1.0
2022-09-30 06:50:00.000, 2022-09-30 00:50:00.000, 1.691969497573792, 1.0
2022-09-30 07:00:00.000, 2022-09-30 01:00:00.000, 1.6462578224332411, 1.0
2022-09-30 07:10:00.000, 2022-09-30 01:10:00.000, 1.6061984907845026, 1.0
2022-09-30 07:20:00.000, 2022-09-30 01:20:00.000, 1.5712213126175416, 1.0
2022-09-30 07:30:00.000, 2022-09-30 01:30:00.000, 1.5408550764260442, 1.0
2022-09-30 07:40:00.000, 2022-09-30 01:40:00.000, 1.514710369669849, 1.0
2022-09-30 07:50:00.000, 2022-09-30 01:50:00.000, 1.4924662728140727, 1.0
2022-09-30 08:00:00.000, 2022-09-30 02:00:00.000, 1.4738600181248591, 1.0
2022-09-30 08:10:00.000, 2022-09-30 02:10:00.000, 1.4586789536828804, 1.0
2022-09-30 08:20:00.000, 2022-09-30 02:20:00.000, 1.446754331088477, 1.0
2022-09-30 08:30:00.000, 2022-09-30 02:30:00.000, 1.4379565647958263, 1.0
2022-09-30 08:40:00.000, 2022-09-30 02:40:00.000, 1.432191707151153, 1.0
2022-09-30 08:50:00.000, 2022-09-30 02:50:00.000, 1.4293989564446363, 1.0
2022-09-30 09:00:00.000, 2022-09-30 03:00:00.000, 1.4295490729414497, 1.0
2022-09-30 09:10:00.000, 2022-09-30 03:10:00.000, 1.4326436252571044, 1.0
2022-09-30 09:20:00.000, 2022-09-30 03:20:00.000, 1.4387150306556917, 1.0
2022-09-30 09:30:00.000, 2022-09-30 03:30:00.000, 1.4478273912101365, 1.0
2022-09-30 09:40:00.000, 2022-09-30 03:40:00.000, 1.460078166275117, 1.0
2022-09-30 09:50:00.000, 2022-09-30 03:50:00.000, 1.4756007634072017, 1.0
2022-09-30 10:00:00.000, 2022-09-30 04:00:00.000, 1.4945681781117057, 1.0
2022-09-30 10:10:00.000, 2022-09-30 04:10:00.000, 1.5171978717729133, 1.0
2022-09-30 10:20:00.000, 2022-09-30 04:20:00.000, 1.5437581523218564, 1.0
2022-09-30 10:30:00.000, 2022-09-30 04:30:00.000, 1.5745764211968567, 1.0
2022-09-30 10:40:00.000, 2022-09-30 04:40:00.000, 1.6100497837788694, 1.0
2022-09-30 10:50:00.000, 2022-09-30 04:50:00.000, 1.6506587045819032, 1.0
