UTC, LST, airmass, obs_frac
2022-11-30 05:50:00.000, 2022-11-29 22:50:00.000, 1.4753427318010328, 0.36363636363636365
2022-11-30 06:00:00.000, 2022-11-29 23:00:00.000, 1.494251540735631, 1.0
2022-11-30 06:10:00.000, 2022-11-29 23:10:00.000, 1.5168187452261446, 1.0
2022-11-30 06:20:00.000, 2022-11-29 23:20:00.000, 1.5433117569403154, 1.0
2022-11-30 06:30:00.000, 2022-11-29 23:30:00.000, 1.5740569294352817, 1.0
2022-11-30 06:40:00.000, 2022-11-29 23:40:00.000, 1.6094501250041693, 1.0
2022-11-30 06:50:00.000, 2022-11-29 23:50:00.000, 1.6499703133196562, 1.0
2022-11-30 07:00:00.000, 2022-11-30 00:00:00.000, 1.696197136425457, 1.0
2022-11-30 07:10:00.000, 2022-11-30 00:10:00.000, 1.7488337409624117, 1.0
2022-11-30 07:20:00.000, 2022-11-30 00:20:00.000, 1.808736710068241, 1.0
2022-11-30 07:30:00.000, 2022-11-30 00:30:00.000, 1.876955712313735, 1.0
2022-11-30 07:40:00.000, 2022-11-30 00:40:00.000, 1.9547866659437798, 0.5454545454545454
