UTC, LST, airmass, obs_frac
2022-12-25 00:20:00.000, 2022-12-24 17:20:00.000, 2.0536178387883464, 0.45454545454545453
2022-12-25 00:30:00.000, 2022-12-24 17:30:00.000, 1.9633131399286814, 1.0
2022-12-25 00:40:00.000, 2022-12-24 17:40:00.000, 1.8844204952178056, 1.0
2022-12-25 00:50:00.000, 2022-12-24 17:50:00.000, 1.815288021489612, 1.0
2022-12-25 01:00:00.000, 2022-12-24 18:00:00.000, 1.7545910965725517, 1.0
2022-12-25 01:10:00.000, 2022-12-24 18:10:00.000, 1.7012577102958673, 1.0
2022-12-25 01:20:00.000, 2022-12-24 18:20:00.000, 1.6544136495725024, 1.0
2022-12-25 01:30:00.000, 2022-12-24 18:30:00.000, 1.6133416731067056, 1.0
2022-12-25 01:40:00.000, 2022-12-24 18:40:00.000, 1.5774507270888292, 1.0
2022-12-25 01:50:00.000, 2022-12-24 18:50:00.000, 1.5462524855730038, 1.0
2022-12-25 02:00:00.000, 2022-12-24 19:00:00.000, 1.5193433167270791, 1.0
2022-12-25 02:10:00.000, 2022-12-24 19:10:00.000, 1.4963903287327762, 1.0
2022-12-25 02:20:00.000, 2022-12-24 19:20:00.000, 1.4771205292852974, 1.0
2022-12-25 02:30:00.000, 2022-12-24 19:30:00.000, 1.4613123986824448, 1.0
2022-12-25 02:40:00.000, 2022-12-24 19:40:00.000, 1.4487893658572275, 1.0
2022-12-25 02:50:00.000, 2022-12-24 19:50:00.000, 1.4394148139363814, 1.0
2022-12-25 03:00:00.000, 2022-12-24 20:00:00.000, 1.4330883433853532, 1.0
2022-12-25 03:10:00.000, 2022-12-24 20:10:00.000, 1.4297430976987926, 1.0
2022-12-25 03:20:00.000, 2022-12-24 20:20:00.000, 1.4293440167209288, 1.0
2022-12-25 03:30:00.000, 2022-12-24 20:30:00.000, 1.431886931667433, 1.0
2022-12-25 03:40:00.000, 2022-12-24 20:40:00.000, 1.4373984580277603, 1.0
2022-12-25 03:50:00.000, 2022-12-24 20:50:00.000, 1.4459366811942072, 1.0
2022-12-25 04:00:00.000, 2022-12-24 21:00:00.000, 1.4575926679296825, 1.0
2022-12-25 04:10:00.000, 2022-12-24 21:10:00.000, 1.4724928776428283, 1.0
2022-12-25 04:20:00.000, 2022-12-24 21:20:00.000, 1.4908025941799208, 1.0
2022-12-25 04:30:00.000, 2022-12-24 21:30:00.000, 1.5127305554559072, 1.0
2022-12-25 04:40:00.000, 2022-12-24 21:40:00.000, 1.5385350299274074, 1.0
2022-12-25 04:50:00.000, 2022-12-24 21:50:00.000, 1.568531682776758, 1.0
2022-12-25 05:00:00.000, 2022-12-24 22:00:00.000, 1.60310370083664, 1.0
2022-12-25 05:10:00.000, 2022-12-24 22:10:00.000, 1.6427148184737457, 1.0
2022-12-25 05:20:00.000, 2022-12-24 22:20:00.000, 1.6879261288166132, 1.0
2022-12-25 05:30:00.000, 2022-12-24 22:30:00.000, 1.739417909185458, 1.0
2022-12-25 05:40:00.000, 2022-12-24 22:40:00.000, 1.7980181879547628, 1.0
2022-12-25 05:50:00.000, 2022-12-24 22:50:00.000, 1.8647405137719542, 1.0
2022-12-25 06:00:00.000, 2022-12-24 23:00:00.000, 1.9408344882893596, 0.6363636363636364
