UTC, LST, airmass, obs_frac
2022-10-25 04:20:00.000, 2022-10-24 22:20:00.000, 2.052011627521561, 0.45454545454545453
2022-10-25 04:30:00.000, 2022-10-24 22:30:00.000, 1.961908893618373, 1.0
2022-10-25 04:40:00.000, 2022-10-24 22:40:00.000, 1.8831879882172375, 1.0
2022-10-25 04:50:00.000, 2022-10-24 22:50:00.000, 1.8142031219815093, 1.0
2022-10-25 05:00:00.000, 2022-10-24 23:00:00.000, 1.7536343429437213, 1.0
2022-10-25 05:10:00.000, 2022-10-24 23:10:00.000, 1.700413273068964, 1.0
2022-10-25 05:20:00.000, 2022-10-24 23:20:00.000, 1.6536685629755816, 1.0
2022-10-25 05:30:00.000, 2022-10-24 23:30:00.000, 1.612685258648151, 1.0
2022-10-25 05:40:00.000, 2022-10-24 23:40:00.000, 1.5768741561531956, 1.0
2022-10-25 05:50:00.000, 2022-10-24 23:50:00.000, 1.5457484442552047, 1.0
2022-10-25 06:00:00.000, 2022-10-25 00:00:00.000, 1.5189057469835203, 1.0
2022-10-25 06:10:00.000, 2022-10-25 00:10:00.000, 1.4960142273395396, 1.0
2022-10-25 06:20:00.000, 2022-10-25 00:20:00.000, 1.4768017912392117, 1.0
2022-10-25 06:30:00.000, 2022-10-25 00:30:00.000, 1.4610476953128297, 1.0
2022-10-25 06:40:00.000, 2022-10-25 00:40:00.000, 1.4485760505243856, 1.0
2022-10-25 06:50:00.000, 2022-10-25 00:50:00.000, 1.4392508501003831, 1.0
2022-10-25 07:00:00.000, 2022-10-25 01:00:00.000, 1.432972251254306, 1.0
2022-10-25 07:10:00.000, 2022-10-25 01:10:00.000, 1.429673916758952, 1.0
2022-10-25 07:20:00.000, 2022-10-25 01:20:00.000, 1.4293212823199164, 1.0
2022-10-25 07:30:00.000, 2022-10-25 01:30:00.000, 1.4319106645435005, 1.0
2022-10-25 07:40:00.000, 2022-10-25 01:40:00.000, 1.4374691663138328, 1.0
2022-10-25 07:50:00.000, 2022-10-25 01:50:00.000, 1.4460553750259995, 1.0
2022-10-25 08:00:00.000, 2022-10-25 02:00:00.000, 1.457760887399321, 1.0
2022-10-25 08:10:00.000, 2022-10-25 02:10:00.000, 1.472712735511401, 1.0
2022-10-25 08:20:00.000, 2022-10-25 02:20:00.000, 1.4910768355494046, 1.0
2022-10-25 08:30:00.000, 2022-10-25 02:30:00.000, 1.51306263757251, 1.0
2022-10-25 08:40:00.000, 2022-10-25 02:40:00.000, 1.5389292265366854, 1.0
2022-10-25 08:50:00.000, 2022-10-25 02:50:00.000, 1.568993219104327, 1.0
2022-10-25 09:00:00.000, 2022-10-25 03:00:00.000, 1.6036389275123109, 1.0
2022-10-25 09:10:00.000, 2022-10-25 03:10:00.000, 1.6433314358234015, 1.0
2022-10-25 09:20:00.000, 2022-10-25 03:20:00.000, 1.6886334773235938, 1.0
2022-10-25 09:30:00.000, 2022-10-25 03:30:00.000, 1.7402273482007258, 1.0
2022-10-25 09:40:00.000, 2022-10-25 03:40:00.000, 1.798943593887235, 1.0
2022-10-25 09:50:00.000, 2022-10-25 03:50:00.000, 1.8657989425838544, 1.0
2022-10-25 10:00:00.000, 2022-10-25 04:00:00.000, 1.9420470676864043, 0.6363636363636364
