UTC, LST, airmass, obs_frac
2022-11-19 02:40:00.000, 2022-11-18 19:40:00.000, 2.0687002769203153, 0.2727272727272727
2022-11-19 02:50:00.000, 2022-11-18 19:50:00.000, 1.976458730347241, 1.0
2022-11-19 03:00:00.000, 2022-11-18 20:00:00.000, 1.895919789257324, 1.0
2022-11-19 03:10:00.000, 2022-11-18 20:10:00.000, 1.8253726581974026, 1.0
2022-11-19 03:20:00.000, 2022-11-18 20:20:00.000, 1.7634476191991613, 1.0
2022-11-19 03:30:00.000, 2022-11-18 20:30:00.000, 1.709037625314306, 1.0
2022-11-19 03:40:00.000, 2022-11-18 20:40:00.000, 1.6612408621726618, 1.0
2022-11-19 03:50:00.000, 2022-11-18 20:50:00.000, 1.619318057193291, 1.0
2022-11-19 04:00:00.000, 2022-11-18 21:00:00.000, 1.5826603463009865, 1.0
2022-11-19 04:10:00.000, 2022-11-18 21:10:00.000, 1.5507648233416909, 1.0
2022-11-19 04:20:00.000, 2022-11-18 21:20:00.000, 1.5232157673168756, 1.0
2022-11-19 04:30:00.000, 2022-11-18 21:30:00.000, 1.4996701289266965, 1.0
2022-11-19 04:40:00.000, 2022-11-18 21:40:00.000, 1.4798462602515314, 1.0
2022-11-19 04:50:00.000, 2022-11-18 21:50:00.000, 1.4635151522195773, 1.0
2022-11-19 05:00:00.000, 2022-11-18 22:00:00.000, 1.4504936438593574, 1.0
2022-11-19 05:10:00.000, 2022-11-18 22:10:00.000, 1.4406392113868272, 1.0
2022-11-19 05:20:00.000, 2022-11-18 22:20:00.000, 1.4338460513424003, 1.0
2022-11-19 05:30:00.000, 2022-11-18 22:30:00.000, 1.4300422521113392, 1.0
2022-11-19 05:40:00.000, 2022-11-18 22:40:00.000, 1.4291879104649734, 1.0
2022-11-19 05:50:00.000, 2022-11-18 22:50:00.000, 1.4312741001612708, 1.0
2022-11-19 06:00:00.000, 2022-11-18 23:00:00.000, 1.436322642571865, 1.0
2022-11-19 06:10:00.000, 2022-11-18 23:10:00.000, 1.4443866682942443, 1.0
2022-11-19 06:20:00.000, 2022-11-18 23:20:00.000, 1.4555519968389146, 1.0
2022-11-19 06:30:00.000, 2022-11-18 23:30:00.000, 1.4699394017291758, 1.0
2022-11-19 06:40:00.000, 2022-11-18 23:40:00.000, 1.487707873937598, 1.0
2022-11-19 06:50:00.000, 2022-11-18 23:50:00.000, 1.5090590513586255, 1.0
2022-11-19 07:00:00.000, 2022-11-19 00:00:00.000, 1.5342430509494625, 1.0
2022-11-19 07:10:00.000, 2022-11-19 00:10:00.000, 1.5635660300194703, 1.0
2022-11-19 07:20:00.000, 2022-11-19 00:20:00.000, 1.5973999234701208, 1.0
2022-11-19 07:30:00.000, 2022-11-19 00:30:00.000, 1.636194968455283, 1.0
2022-11-19 07:40:00.000, 2022-11-19 00:40:00.000, 1.6804958575542457, 1.0
2022-11-19 07:50:00.000, 2022-11-19 00:50:00.000, 1.730962687321154, 1.0
2022-11-19 08:00:00.000, 2022-11-19 01:00:00.000, 1.7883983391467404, 1.0
2022-11-19 08:10:00.000, 2022-11-19 01:10:00.000, 1.8537846194903747, 1.0
2022-11-19 08:20:00.000, 2022-11-19 01:20:00.000, 1.9283305183919912, 0.8181818181818182
