UTC, LST, airmass, obs_frac
2022-10-22 04:30:00.000, 2022-10-21 22:30:00.000, 2.069535593969249, 0.2727272727272727
2022-10-22 04:40:00.000, 2022-10-21 22:40:00.000, 1.9771851800345817, 1.0
2022-10-22 04:50:00.000, 2022-10-21 22:50:00.000, 1.8965537545968454, 1.0
2022-10-22 05:00:00.000, 2022-10-21 23:00:00.000, 1.8259271844304759, 1.0
2022-10-22 05:10:00.000, 2022-10-21 23:10:00.000, 1.7639331995714156, 1.0
2022-10-22 05:20:00.000, 2022-10-21 23:20:00.000, 1.7094627723463671, 1.0
2022-10-22 05:30:00.000, 2022-10-21 23:30:00.000, 1.6616125293879198, 1.0
2022-10-22 05:40:00.000, 2022-10-21 23:40:00.000, 1.619641954658373, 1.0
2022-10-22 05:50:00.000, 2022-10-21 23:50:00.000, 1.5829411794741939, 1.0
2022-10-22 06:00:00.000, 2022-10-22 00:00:00.000, 1.5510064756470194, 1.0
2022-10-22 06:10:00.000, 2022-10-22 00:10:00.000, 1.5234214407919637, 1.0
2022-10-22 06:20:00.000, 2022-10-22 00:20:00.000, 1.4998424531650978, 1.0
2022-10-22 06:30:00.000, 2022-10-22 00:30:00.000, 1.4799873769996423, 1.0
2022-10-22 06:40:00.000, 2022-10-22 00:40:00.000, 1.4636267809743237, 1.0
2022-10-22 06:50:00.000, 2022-10-22 00:50:00.000, 1.450577132369951, 1.0
2022-10-22 07:00:00.000, 2022-10-22 01:00:00.000, 1.4406955739091247, 1.0
2022-10-22 07:10:00.000, 2022-10-22 01:10:00.000, 1.4338759967080488, 1.0
2022-10-22 07:20:00.000, 2022-10-22 01:20:00.000, 1.4300462030701202, 1.0
2022-10-22 07:30:00.000, 2022-10-22 01:30:00.000, 1.429166015279224, 1.0
2022-10-22 07:40:00.000, 2022-10-22 01:40:00.000, 1.43122623703213, 1.0
2022-10-22 07:50:00.000, 2022-10-22 01:50:00.000, 1.4362484171244545, 1.0
2022-10-22 08:00:00.000, 2022-10-22 02:00:00.000, 1.4442854040145532, 1.0
2022-10-22 08:10:00.000, 2022-10-22 02:10:00.000, 1.455422718013339, 1.0
2022-10-22 08:20:00.000, 2022-10-22 02:20:00.000, 1.4697808080609687, 1.0
2022-10-22 08:30:00.000, 2022-10-22 02:30:00.000, 1.4875183055723573, 1.0
2022-10-22 08:40:00.000, 2022-10-22 02:40:00.000, 1.5088364425049823, 1.0
2022-10-22 08:50:00.000, 2022-10-22 02:50:00.000, 1.5339848695788119, 1.0
2022-10-22 09:00:00.000, 2022-10-22 03:00:00.000, 1.5632692002001183, 1.0
2022-10-22 09:10:00.000, 2022-10-22 03:10:00.000, 1.5970607256315832, 1.0
2022-10-22 09:20:00.000, 2022-10-22 03:20:00.000, 1.6358089111391814, 1.0
2022-10-22 09:30:00.000, 2022-10-22 03:30:00.000, 1.6800575117606102, 1.0
2022-10-22 09:40:00.000, 2022-10-22 03:40:00.000, 1.730465471059995, 1.0
2022-10-22 09:50:00.000, 2022-10-22 03:50:00.000, 1.7878342347128373, 1.0
2022-10-22 10:00:00.000, 2022-10-22 04:00:00.000, 1.8531437984457315, 1.0
2022-10-22 10:10:00.000, 2022-10-22 04:10:00.000, 1.9276008378693998, 0.8181818181818182
