UTC, LST, airmass, obs_frac
2022-12-23 00:30:00.000, 2022-12-22 17:30:00.000, 2.0332730459798194, 0.6363636363636364
2022-12-23 00:40:00.000, 2022-12-22 17:40:00.000, 1.9455644105674104, 1.0
2022-12-23 00:50:00.000, 2022-12-22 17:50:00.000, 1.8688828572983334, 1.0
2022-12-23 01:00:00.000, 2022-12-22 18:00:00.000, 1.8016539432602223, 1.0
2022-12-23 01:10:00.000, 2022-12-22 18:10:00.000, 1.7426124915360899, 1.0
2022-12-23 01:20:00.000, 2022-12-22 18:20:00.000, 1.6907327974616797, 1.0
2022-12-23 01:30:00.000, 2022-12-22 18:30:00.000, 1.6451772154868338, 1.0
2022-12-23 01:40:00.000, 2022-12-22 18:40:00.000, 1.605257760459222, 1.0
2022-12-23 01:50:00.000, 2022-12-22 18:50:00.000, 1.5704070832117256, 1.0
2022-12-23 02:00:00.000, 2022-12-22 19:00:00.000, 1.5401563073723425, 1.0
2022-12-23 02:10:00.000, 2022-12-22 19:10:00.000, 1.5141179650532421, 1.0
2022-12-23 02:20:00.000, 2022-12-22 19:20:00.000, 1.4919727784975536, 1.0
2022-12-23 02:30:00.000, 2022-12-22 19:30:00.000, 1.4734593865237355, 1.0
2022-12-23 02:40:00.000, 2022-12-22 19:40:00.000, 1.4583663616557756, 1.0
2022-12-23 02:50:00.000, 2022-12-22 19:50:00.000, 1.4465260403282827, 1.0
2022-12-23 03:00:00.000, 2022-12-22 20:00:00.000, 1.4378098169843627, 1.0
2022-12-23 03:10:00.000, 2022-12-22 20:10:00.000, 1.4321246483099048, 1.0
2022-12-23 03:20:00.000, 2022-12-22 20:20:00.000, 1.4294105865971898, 1.0
2022-12-23 03:30:00.000, 2022-12-22 20:30:00.000, 1.4296392185601514, 1.0
2022-12-23 03:40:00.000, 2022-12-22 20:40:00.000, 1.4328129331186812, 1.0
2022-12-23 03:50:00.000, 2022-12-22 20:50:00.000, 1.4389649827724362, 1.0
2022-12-23 04:00:00.000, 2022-12-22 21:00:00.000, 1.4481603415174662, 1.0
2022-12-23 04:10:00.000, 2022-12-22 21:10:00.000, 1.4604974008220524, 1.0
2022-12-23 04:20:00.000, 2022-12-22 21:20:00.000, 1.4761105869978073, 1.0
2022-12-23 04:30:00.000, 2022-12-22 21:30:00.000, 1.4951740317843403, 1.0
2022-12-23 04:40:00.000, 2022-12-22 21:40:00.000, 1.5179064873080248, 1.0
2022-12-23 04:50:00.000, 2022-12-22 21:50:00.000, 1.5445777523145001, 1.0
2022-12-23 05:00:00.000, 2022-12-22 22:00:00.000, 1.575516976361707, 1.0
2022-12-23 05:10:00.000, 2022-12-22 22:10:00.000, 1.611123343431161, 1.0
2022-12-23 05:20:00.000, 2022-12-22 22:20:00.000, 1.6518798221835989, 1.0
2022-12-23 05:30:00.000, 2022-12-22 22:30:00.000, 1.6983709308122055, 1.0
2022-12-23 05:40:00.000, 2022-12-22 22:40:00.000, 1.751305836662073, 1.0
2022-12-23 05:50:00.000, 2022-12-22 22:50:00.000, 1.8115486512666503, 1.0
2022-12-23 06:00:00.000, 2022-12-22 23:00:00.000, 1.8801585802013674, 1.0
2022-12-23 06:10:00.000, 2022-12-22 23:10:00.000, 1.9584437898686329, 0.45454545454545453
