UTC, LST, airmass, obs_frac
2022-10-21 04:40:00.000, 2022-10-20 22:40:00.000, 2.0119863047218467, 0.8181818181818182
2022-10-21 04:50:00.000, 2022-10-20 22:50:00.000, 1.9269741459478904, 1.0
2022-10-21 05:00:00.000, 2022-10-20 23:00:00.000, 1.8525947391131157, 1.0
2022-10-21 05:10:00.000, 2022-10-20 23:10:00.000, 1.7873522229823455, 1.0
2022-10-21 05:20:00.000, 2022-10-20 23:20:00.000, 1.7300419436535568, 1.0
2022-10-21 05:30:00.000, 2022-10-20 23:30:00.000, 1.67968548745339, 1.0
2022-10-21 05:40:00.000, 2022-10-20 23:40:00.000, 1.6354826634575839, 1.0
2022-10-21 05:50:00.000, 2022-10-20 23:50:00.000, 1.596775536149762, 1.0
2022-10-21 06:00:00.000, 2022-10-21 00:00:00.000, 1.5630211705974983, 1.0
2022-10-21 06:10:00.000, 2022-10-21 00:10:00.000, 1.5337707772011084, 1.0
2022-10-21 06:20:00.000, 2022-10-21 00:20:00.000, 1.508653628615351, 1.0
2022-10-21 06:30:00.000, 2022-10-21 00:30:00.000, 1.487364588534678, 1.0
2022-10-21 06:40:00.000, 2022-10-21 00:40:00.000, 1.4696544158353966, 1.0
2022-10-21 06:50:00.000, 2022-10-21 00:50:00.000, 1.455322235864024, 1.0
2022-10-21 07:00:00.000, 2022-10-21 01:00:00.000, 1.4442097344306788, 1.0
2022-10-21 07:10:00.000, 2022-10-21 01:10:00.000, 1.4361967497691188, 1.0
2022-10-21 07:20:00.000, 2022-10-21 01:20:00.000, 1.4311980271486937, 1.0
2022-10-21 07:30:00.000, 2022-10-21 01:30:00.000, 1.42916096946523, 1.0
2022-10-21 07:40:00.000, 2022-10-21 01:40:00.000, 1.4300642717191712, 1.0
2022-10-21 07:50:00.000, 2022-10-21 01:50:00.000, 1.4339173727539802, 1.0
2022-10-21 08:00:00.000, 2022-10-21 02:00:00.000, 1.4407606978126037, 1.0
2022-10-21 08:10:00.000, 2022-10-21 02:10:00.000, 1.450666703588385, 1.0
2022-10-21 08:20:00.000, 2022-10-21 02:20:00.000, 1.4637417764757374, 1.0
2022-10-21 08:30:00.000, 2022-10-21 02:30:00.000, 1.4801290777453782, 1.0
2022-10-21 08:40:00.000, 2022-10-21 02:40:00.000, 1.5000124799259549, 1.0
2022-10-21 08:50:00.000, 2022-10-21 02:50:00.000, 1.5236218012173401, 1.0
2022-10-21 09:00:00.000, 2022-10-21 03:00:00.000, 1.551239625232017, 1.0
2022-10-21 09:10:00.000, 2022-10-21 03:10:00.000, 1.5832101000429988, 1.0
2022-10-21 09:20:00.000, 2022-10-21 03:20:00.000, 1.6199502553157692, 1.0
2022-10-21 09:30:00.000, 2022-10-21 03:30:00.000, 1.6619645767536648, 1.0
2022-10-21 09:40:00.000, 2022-10-21 03:40:00.000, 1.7098638595313482, 1.0
2022-10-21 09:50:00.000, 2022-10-21 03:50:00.000, 1.7643897671768907, 1.0
2022-10-21 10:00:00.000, 2022-10-21 04:00:00.000, 1.8264471124657913, 1.0
2022-10-21 10:10:00.000, 2022-10-21 04:10:00.000, 1.8971467526192827, 1.0
2022-10-21 10:20:00.000, 2022-10-21 04:20:00.000, 1.977863315644605, 0.2727272727272727
