UTC, LST, airmass, obs_frac
2022-12-24 00:20:00.000, 2022-12-23 17:20:00.000, 2.092688987482536, 0.09090909090909091
2022-12-24 00:30:00.000, 2022-12-23 17:30:00.000, 1.9973548182237295, 1.0
2022-12-24 00:40:00.000, 2022-12-23 17:40:00.000, 1.9141932137134432, 1.0
2022-12-24 00:50:00.000, 2022-12-23 17:50:00.000, 1.8413972890313988, 1.0
2022-12-24 01:00:00.000, 2022-12-23 18:00:00.000, 1.7775239996400491, 1.0
2022-12-24 01:10:00.000, 2022-12-23 18:10:00.000, 1.7214094911728983, 1.0
2022-12-24 01:20:00.000, 2022-12-23 18:20:00.000, 1.6721073180760375, 1.0
2022-12-24 01:30:00.000, 2022-12-23 18:30:00.000, 1.6288426754685252, 1.0
2022-12-24 01:40:00.000, 2022-12-23 18:40:00.000, 1.5909780477539985, 1.0
2022-12-24 01:50:00.000, 2022-12-23 18:50:00.000, 1.5579871335964737, 1.0
2022-12-24 02:00:00.000, 2022-12-23 19:00:00.000, 1.529434865313971, 1.0
2022-12-24 02:10:00.000, 2022-12-23 19:10:00.000, 1.5049619839320807, 1.0
2022-12-24 02:20:00.000, 2022-12-23 19:20:00.000, 1.484273070636516, 1.0
2022-12-24 02:30:00.000, 2022-12-23 19:30:00.000, 1.467127240875273, 1.0
2022-12-24 02:40:00.000, 2022-12-23 19:40:00.000, 1.4533309233651908, 1.0
2022-12-24 02:50:00.000, 2022-12-23 19:50:00.000, 1.44273230165872, 1.0
2022-12-24 03:00:00.000, 2022-12-23 20:00:00.000, 1.4352171098906834, 1.0
2022-12-24 03:10:00.000, 2022-12-23 20:10:00.000, 1.430705559802272, 1.0
2022-12-24 03:20:00.000, 2022-12-23 20:20:00.000, 1.4291502420887885, 1.0
2022-12-24 03:30:00.000, 2022-12-23 20:30:00.000, 1.4305348979142734, 1.0
2022-12-24 03:40:00.000, 2022-12-23 20:40:00.000, 1.4348740008033256, 1.0
2022-12-24 03:50:00.000, 2022-12-23 20:50:00.000, 1.4422131287640272, 1.0
2022-12-24 04:00:00.000, 2022-12-23 21:00:00.000, 1.4526301445673688, 1.0
2022-12-24 04:10:00.000, 2022-12-23 21:10:00.000, 1.4662372415783882, 1.0
2022-12-24 04:20:00.000, 2022-12-23 21:20:00.000, 1.4831839565336848, 1.0
2022-12-24 04:30:00.000, 2022-12-23 21:30:00.000, 1.5036613028514876, 1.0
2022-12-24 04:40:00.000, 2022-12-23 21:40:00.000, 1.5279072430932727, 1.0
2022-12-24 04:50:00.000, 2022-12-23 21:50:00.000, 1.5562138033266852, 1.0
2022-12-24 05:00:00.000, 2022-12-23 22:00:00.000, 1.5889362441460957, 1.0
2022-12-24 05:10:00.000, 2022-12-23 22:10:00.000, 1.6265048556577233, 1.0
2022-12-24 05:20:00.000, 2022-12-23 22:20:00.000, 1.6694401555519593, 1.0
2022-12-24 05:30:00.000, 2022-12-23 22:30:00.000, 1.7183725686845481, 1.0
2022-12-24 05:40:00.000, 2022-12-23 22:40:00.000, 1.7740680967162727, 1.0
2022-12-24 05:50:00.000, 2022-12-23 22:50:00.000, 1.8374621152123518, 1.0
2022-12-24 06:00:00.000, 2022-12-23 23:00:00.000, 1.909704371653812, 1.0
2022-12-24 06:10:00.000, 2022-12-23 23:10:00.000, 1.9922196782456258, 0.09090909090909091
