UTC, LST, airmass, obs_frac
2022-12-27 00:10:00.000, 2022-12-26 17:10:00.000, 2.074576474370892, 0.2727272727272727
2022-12-27 00:20:00.000, 2022-12-26 17:20:00.000, 1.981581202589145, 1.0
2022-12-27 00:30:00.000, 2022-12-26 17:30:00.000, 1.900402454589043, 1.0
2022-12-27 00:40:00.000, 2022-12-26 17:40:00.000, 1.8293062409664989, 1.0
2022-12-27 00:50:00.000, 2022-12-26 17:50:00.000, 1.7669051192379932, 1.0
2022-12-27 01:00:00.000, 2022-12-26 18:00:00.000, 1.7120782932048613, 1.0
2022-12-27 01:10:00.000, 2022-12-26 18:10:00.000, 1.6639131333799762, 1.0
2022-12-27 01:20:00.000, 2022-12-26 18:20:00.000, 1.621661747274017, 1.0
2022-12-27 01:30:00.000, 2022-12-26 18:30:00.000, 1.5847083127146855, 1.0
2022-12-27 01:40:00.000, 2022-12-26 18:40:00.000, 1.552544236085045, 1.0
2022-12-27 01:50:00.000, 2022-12-26 18:50:00.000, 1.524749088316528, 1.0
2022-12-27 02:00:00.000, 2022-12-26 19:00:00.000, 1.5009758713659587, 1.0
2022-12-27 02:10:00.000, 2022-12-26 19:10:00.000, 1.4809395791015025, 1.0
2022-12-27 02:20:00.000, 2022-12-26 19:20:00.000, 1.4644083032351936, 1.0
2022-12-27 02:30:00.000, 2022-12-26 19:30:00.000, 1.4511963382711386, 1.0
2022-12-27 02:40:00.000, 2022-12-26 19:40:00.000, 1.4411588862038145, 1.0
2022-12-27 02:50:00.000, 2022-12-26 19:50:00.000, 1.434188069733803, 1.0
2022-12-27 03:00:00.000, 2022-12-26 20:00:00.000, 1.4302100441687253, 1.0
2022-12-27 03:10:00.000, 2022-12-26 20:10:00.000, 1.4291830613525762, 1.0
2022-12-27 03:20:00.000, 2022-12-26 20:20:00.000, 1.4310963899379445, 1.0
2022-12-27 03:30:00.000, 2022-12-26 20:30:00.000, 1.4359700395833703, 1.0
2022-12-27 03:40:00.000, 2022-12-26 20:40:00.000, 1.443855275796686, 1.0
2022-12-27 03:50:00.000, 2022-12-26 20:50:00.000, 1.4548359502492123, 1.0
2022-12-27 04:00:00.000, 2022-12-26 21:00:00.000, 1.4690307114279664, 1.0
2022-12-27 04:10:00.000, 2022-12-26 21:10:00.000, 1.4865962056727113, 1.0
2022-12-27 04:20:00.000, 2022-12-26 21:20:00.000, 1.5077314327626603, 1.0
2022-12-27 04:30:00.000, 2022-12-26 21:30:00.000, 1.532683488160594, 1.0
2022-12-27 04:40:00.000, 2022-12-26 21:40:00.000, 1.5617550124230535, 1.0
2022-12-27 04:50:00.000, 2022-12-26 21:50:00.000, 1.5953137864984086, 1.0
2022-12-27 05:00:00.000, 2022-12-26 22:00:00.000, 1.6338050732305796, 1.0
2022-12-27 05:10:00.000, 2022-12-26 22:10:00.000, 1.6777675304899489, 1.0
2022-12-27 05:20:00.000, 2022-12-26 22:20:00.000, 1.7278538403958414, 1.0
2022-12-27 05:30:00.000, 2022-12-26 22:30:00.000, 1.7848576590041152, 1.0
2022-12-27 05:40:00.000, 2022-12-26 22:40:00.000, 1.8497491653371165, 1.0
2022-12-27 05:50:00.000, 2022-12-26 22:50:00.000, 1.9237224960264443, 0.9090909090909091
