UTC, LST, airmass, obs_frac
2022-10-01 05:50:00.000, 2022-09-30 23:50:00.000, 2.0953306019263316, 0.09090909090909091
2022-10-01 06:00:00.000, 2022-10-01 00:00:00.000, 1.999650162830889, 1.0
2022-10-01 06:10:00.000, 2022-10-01 00:10:00.000, 1.916195246663927, 1.0
2022-10-01 06:20:00.000, 2022-10-01 00:20:00.000, 1.8431480637982929, 1.0
2022-10-01 06:30:00.000, 2022-10-01 00:30:00.000, 1.7790572647780716, 1.0
2022-10-01 06:40:00.000, 2022-10-01 00:40:00.000, 1.7227525726937691, 1.0
2022-10-01 06:50:00.000, 2022-10-01 00:50:00.000, 1.6732825040835015, 1.0
2022-10-01 07:00:00.000, 2022-10-01 01:00:00.000, 1.6298682489099743, 1.0
2022-10-01 07:10:00.000, 2022-10-01 01:10:00.000, 1.5918690660689572, 1.0
2022-10-01 07:20:00.000, 2022-10-01 01:20:00.000, 1.558756023358742, 1.0
2022-10-01 07:30:00.000, 2022-10-01 01:30:00.000, 1.5300918795547322, 1.0
2022-10-01 07:40:00.000, 2022-10-01 01:40:00.000, 1.5055155560045559, 1.0
2022-10-01 07:50:00.000, 2022-10-01 01:50:00.000, 1.4847300889467392, 1.0
2022-10-01 08:00:00.000, 2022-10-01 02:00:00.000, 1.467493262117247, 1.0
2022-10-01 08:10:00.000, 2022-10-01 02:10:00.000, 1.4536103371260292, 1.0
2022-10-01 08:20:00.000, 2022-10-01 02:20:00.000, 1.4429284557921476, 1.0
2022-10-01 08:30:00.000, 2022-10-01 02:30:00.000, 1.4353324034842314, 1.0
2022-10-01 08:40:00.000, 2022-10-01 02:40:00.000, 1.4307415086045794, 1.0
2022-10-01 08:50:00.000, 2022-10-01 02:50:00.000, 1.4291075197223757, 1.0
2022-10-01 09:00:00.000, 2022-10-01 03:00:00.000, 1.4304133549328413, 1.0
2022-10-01 09:10:00.000, 2022-10-01 03:10:00.000, 1.4346726625523643, 1.0
2022-10-01 09:20:00.000, 2022-10-01 03:20:00.000, 1.4419301719799535, 1.0
2022-10-01 09:30:00.000, 2022-10-01 03:30:00.000, 1.452262851623501, 1.0
2022-10-01 09:40:00.000, 2022-10-01 03:40:00.000, 1.4657819301757185, 1.0
2022-10-01 09:50:00.000, 2022-10-01 03:50:00.000, 1.4826358813501825, 1.0
2022-10-01 10:00:00.000, 2022-10-01 04:00:00.000, 1.50301452409601, 1.0
2022-10-01 10:10:00.000, 2022-10-01 04:10:00.000, 1.5271544549132918, 1.0
2022-10-01 10:20:00.000, 2022-10-01 04:20:00.000, 1.5553461123939976, 1.0
2022-10-01 10:30:00.000, 2022-10-01 04:30:00.000, 1.5879428852067756, 1.0
2022-10-01 10:40:00.000, 2022-10-01 04:40:00.000, 1.6253728259655897, 1.0
2022-10-01 10:50:00.000, 2022-10-01 04:50:00.000, 1.6681537432895999, 1.0
