UTC, LST, airmass, obs_frac
2022-11-21 02:30:00.000, 2022-11-20 19:30:00.000, 2.0901245845444114, 0.09090909090909091
2022-11-21 02:40:00.000, 2022-11-20 19:40:00.000, 1.995120238340997, 1.0
2022-11-21 02:50:00.000, 2022-11-20 19:50:00.000, 1.9122379519594916, 1.0
2022-11-21 03:00:00.000, 2022-11-20 20:00:00.000, 1.8396812090031647, 1.0
2022-11-21 03:10:00.000, 2022-11-20 20:10:00.000, 1.776014863765831, 1.0
2022-11-21 03:20:00.000, 2022-11-20 20:20:00.000, 1.7200811714979833, 1.0
2022-11-21 03:30:00.000, 2022-11-20 20:30:00.000, 1.6709384793926145, 1.0
2022-11-21 03:40:00.000, 2022-11-20 20:40:00.000, 1.6278157925145327, 1.0
2022-11-21 03:50:00.000, 2022-11-20 20:50:00.000, 1.5900786627783499, 1.0
2022-11-21 04:00:00.000, 2022-11-20 21:00:00.000, 1.5572032896620087, 1.0
2022-11-21 04:10:00.000, 2022-11-20 21:10:00.000, 1.5287566700514967, 1.0
2022-11-21 04:20:00.000, 2022-11-20 21:20:00.000, 1.5043812715714595, 1.0
2022-11-21 04:30:00.000, 2022-11-20 21:30:00.000, 1.4837831391830882, 1.0
2022-11-21 04:40:00.000, 2022-11-20 21:40:00.000, 1.4667226476450257, 1.0
2022-11-21 04:50:00.000, 2022-11-20 21:50:00.000, 1.4530073266166608, 1.0
2022-11-21 05:00:00.000, 2022-11-20 22:00:00.000, 1.4424863393480565, 1.0
2022-11-21 05:10:00.000, 2022-11-20 22:10:00.000, 1.4350463090129115, 1.0
2022-11-21 05:20:00.000, 2022-11-20 22:20:00.000, 1.4306082716340807, 1.0
2022-11-21 05:30:00.000, 2022-11-20 22:30:00.000, 1.4291256001006298, 1.0
2022-11-21 05:40:00.000, 2022-11-20 22:40:00.000, 1.4305827963081064, 1.0
2022-11-21 05:50:00.000, 2022-11-20 22:50:00.000, 1.4349950926585424, 1.0
2022-11-21 06:00:00.000, 2022-11-20 23:00:00.000, 1.4424088437217433, 1.0
2022-11-21 06:10:00.000, 2022-11-20 23:10:00.000, 1.4529027269262071, 1.0
2022-11-21 06:20:00.000, 2022-11-20 23:20:00.000, 1.466589810687134, 1.0
2022-11-21 06:30:00.000, 2022-11-20 23:30:00.000, 1.4836205925294095, 1.0
2022-11-21 06:40:00.000, 2022-11-20 23:40:00.000, 1.5041871622056775, 1.0
2022-11-21 06:50:00.000, 2022-11-20 23:50:00.000, 1.5285287102238534, 1.0
2022-11-21 07:00:00.000, 2022-11-21 00:00:00.000, 1.556938686889944, 1.0
2022-11-21 07:10:00.000, 2022-11-21 00:10:00.000, 1.5897740297953271, 1.0
2022-11-21 07:20:00.000, 2022-11-21 00:20:00.000, 1.627467031416433, 1.0
2022-11-21 07:30:00.000, 2022-11-21 00:30:00.000, 1.6705406320584948, 1.0
2022-11-21 07:40:00.000, 2022-11-21 00:40:00.000, 1.7196282252643467, 1.0
2022-11-21 07:50:00.000, 2022-11-21 00:50:00.000, 1.775499496844866, 1.0
2022-11-21 08:00:00.000, 2022-11-21 01:00:00.000, 1.839094453515988, 1.0
2022-11-21 08:10:00.000, 2022-11-21 01:10:00.000, 1.911568742509777, 1.0
2022-11-21 08:20:00.000, 2022-11-21 01:20:00.000, 1.9943547988113217, 0.09090909090909091
