UTC, LST, airmass, obs_frac
2022-09-29 06:00:00.000, 2022-09-29 00:00:00.000, 2.073749485999781, 0.2727272727272727
2022-09-29 06:10:00.000, 2022-09-29 00:10:00.000, 1.9808565288641335, 1.0
2022-09-29 06:20:00.000, 2022-09-29 00:20:00.000, 1.899764511285195, 1.0
2022-09-29 06:30:00.000, 2022-09-29 00:30:00.000, 1.8287426079351286, 1.0
2022-09-29 06:40:00.000, 2022-09-29 00:40:00.000, 1.7664057926670478, 1.0
2022-09-29 06:50:00.000, 2022-09-29 00:50:00.000, 1.7116351422066616, 1.0
2022-09-29 07:00:00.000, 2022-09-29 01:00:00.000, 1.663519498877967, 1.0
2022-09-29 07:10:00.000, 2022-09-29 01:10:00.000, 1.6213121418275922, 1.0
2022-09-29 07:20:00.000, 2022-09-29 01:20:00.000, 1.584398193160448, 1.0
2022-09-29 07:30:00.000, 2022-09-29 01:30:00.000, 1.552269829538004, 1.0
2022-09-29 07:40:00.000, 2022-09-29 01:40:00.000, 1.5245072578590149, 1.0
2022-09-29 07:50:00.000, 2022-09-29 01:50:00.000, 1.5007640116832488, 1.0
2022-09-29 08:00:00.000, 2022-09-29 02:00:00.000, 1.4807555350428638, 1.0
2022-09-29 08:10:00.000, 2022-09-29 02:10:00.000, 1.4642503061900498, 1.0
2022-09-29 08:20:00.000, 2022-09-29 02:20:00.000, 1.4510629566163757, 1.0
2022-09-29 08:30:00.000, 2022-09-29 02:30:00.000, 1.441048987072451, 1.0
2022-09-29 08:40:00.000, 2022-09-29 02:40:00.000, 1.4341007900920955, 1.0
2022-09-29 08:50:00.000, 2022-09-29 02:50:00.000, 1.4301447697491607, 1.0
2022-09-29 09:00:00.000, 2022-09-29 03:00:00.000, 1.4291394124287278, 1.0
2022-09-29 09:10:00.000, 2022-09-29 03:10:00.000, 1.431074213285002, 1.0
2022-09-29 09:20:00.000, 2022-09-29 03:20:00.000, 1.4359694062753343, 1.0
2022-09-29 09:30:00.000, 2022-09-29 03:30:00.000, 1.4438764847731898, 1.0
2022-09-29 09:40:00.000, 2022-09-29 03:40:00.000, 1.4548795378632422, 1.0
2022-09-29 09:50:00.000, 2022-09-29 03:50:00.000, 1.469097467482571, 1.0
2022-09-29 10:00:00.000, 2022-09-29 04:00:00.000, 1.4866871967937811, 1.0
2022-09-29 10:10:00.000, 2022-09-29 04:10:00.000, 1.5078480343656067, 1.0
2022-09-29 10:20:00.000, 2022-09-29 04:20:00.000, 1.5328274267893864, 1.0
2022-09-29 10:30:00.000, 2022-09-29 04:30:00.000, 1.561928420922435, 1.0
2022-09-29 10:40:00.000, 2022-09-29 04:40:00.000, 1.5955192753999023, 1.0
2022-09-29 10:50:00.000, 2022-09-29 04:50:00.000, 1.634045822999873, 1.0
