UTC, LST, airmass, obs_frac
2022-12-16 01:00:00.000, 2022-12-15 18:00:00.000, 2.010416687752023, 0.8181818181818182
2022-12-16 01:10:00.000, 2022-12-15 18:10:00.000, 1.925606228065626, 1.0
2022-12-16 01:20:00.000, 2022-12-15 18:20:00.000, 1.851399348100291, 1.0
2022-12-16 01:30:00.000, 2022-12-15 18:30:00.000, 1.7863059817478257, 1.0
2022-12-16 01:40:00.000, 2022-12-15 18:40:00.000, 1.7291259474580694, 1.0
2022-12-16 01:50:00.000, 2022-12-15 18:50:00.000, 1.678884332978268, 1.0
2022-12-16 02:00:00.000, 2022-12-15 19:00:00.000, 1.6347837259810607, 1.0
2022-12-16 02:10:00.000, 2022-12-15 19:10:00.000, 1.59616842476255, 1.0
2022-12-16 02:20:00.000, 2022-12-15 19:20:00.000, 1.5624973132713271, 1.0
2022-12-16 02:30:00.000, 2022-12-15 19:30:00.000, 1.5333231020366134, 1.0
2022-12-16 02:40:00.000, 2022-12-15 19:40:00.000, 1.5082763174040335, 1.0
2022-12-16 02:50:00.000, 2022-12-15 19:50:00.000, 1.4870528855172995, 1.0
2022-12-16 03:00:00.000, 2022-12-15 20:00:00.000, 1.4694044792596819, 1.0
2022-12-16 03:10:00.000, 2022-12-15 20:10:00.000, 1.4551310233056836, 1.0
2022-12-16 03:20:00.000, 2022-12-15 20:20:00.000, 1.4440749152770633, 1.0
2022-12-16 03:30:00.000, 2022-12-15 20:30:00.000, 1.436116640066622, 1.0
2022-12-16 03:40:00.000, 2022-12-15 20:40:00.000, 1.4311715433821939, 1.0
2022-12-16 03:50:00.000, 2022-12-15 20:50:00.000, 1.429187598907479, 1.0
2022-12-16 04:00:00.000, 2022-12-15 21:00:00.000, 1.4301440578618956, 1.0
2022-12-16 04:10:00.000, 2022-12-15 21:10:00.000, 1.4340509150858733, 1.0
2022-12-16 04:20:00.000, 2022-12-15 21:20:00.000, 1.4409491659034923, 1.0
2022-12-16 04:30:00.000, 2022-12-15 21:30:00.000, 1.4509118661287124, 1.0
2022-12-16 04:40:00.000, 2022-12-15 21:40:00.000, 1.4640460466594507, 1.0
2022-12-16 04:50:00.000, 2022-12-15 21:50:00.000, 1.4804955772324055, 1.0
2022-12-16 05:00:00.000, 2022-12-15 22:00:00.000, 1.5004451246489634, 1.0
2022-12-16 05:10:00.000, 2022-12-15 22:10:00.000, 1.5241254136013431, 1.0
2022-12-16 05:20:00.000, 2022-12-15 22:20:00.000, 1.5518200791036554, 1.0
2022-12-16 05:30:00.000, 2022-12-15 22:30:00.000, 1.5838745068006754, 1.0
2022-12-16 05:40:00.000, 2022-12-15 22:40:00.000, 1.6207072030806153, 1.0
2022-12-16 05:50:00.000, 2022-12-15 22:50:00.000, 1.6628244386204922, 1.0
2022-12-16 06:00:00.000, 2022-12-15 23:00:00.000, 1.7108391932886973, 1.0
2022-12-16 06:10:00.000, 2022-12-15 23:10:00.000, 1.7654958378978516, 1.0
2022-12-16 06:20:00.000, 2022-12-15 23:20:00.000, 1.827702582650256, 1.0
2022-12-16 06:30:00.000, 2022-12-15 23:30:00.000, 1.8985746044471734, 1.0
2022-12-16 06:40:00.000, 2022-12-15 23:40:00.000, 1.9794921002577743, 0.3
