UTC, LST, airmass, obs_frac
2022-11-02 06:50:00.000, 2022-11-02 00:50:00.000, 1.4295176980482365, 0.8181818181818182
2022-11-02 07:00:00.000, 2022-11-02 01:00:00.000, 1.4325361982214495, 1.0
2022-11-02 07:10:00.000, 2022-11-02 01:10:00.000, 1.4385303634189657, 1.0
2022-11-02 07:20:00.000, 2022-11-02 01:20:00.000, 1.4475634638952817, 1.0
2022-11-02 07:30:00.000, 2022-11-02 01:30:00.000, 1.4597320737517474, 1.0
2022-11-02 07:40:00.000, 2022-11-02 01:40:00.000, 1.475168636871742, 1.0
2022-11-02 07:50:00.000, 2022-11-02 01:50:00.000, 1.4940450776735805, 1.0
2022-11-02 08:00:00.000, 2022-11-02 02:00:00.000, 1.5165776443503594, 1.0
2022-11-02 08:10:00.000, 2022-11-02 02:10:00.000, 1.5430332469638266, 1.0
2022-11-02 08:20:00.000, 2022-11-02 02:20:00.000, 1.5737376510344425, 1.0
2022-11-02 08:30:00.000, 2022-11-02 02:30:00.000, 1.6090860198367134, 1.0
2022-11-02 08:40:00.000, 2022-11-02 02:40:00.000, 1.6495564811616024, 1.0
2022-11-02 08:50:00.000, 2022-11-02 02:50:00.000, 1.6957276502822018, 1.0
2022-11-02 09:00:00.000, 2022-11-02 03:00:00.000, 1.7483014059646849, 1.0
2022-11-02 09:10:00.000, 2022-11-02 03:10:00.000, 1.8081327460434446, 1.0
2022-11-02 09:20:00.000, 2022-11-02 03:20:00.000, 1.8762693311120284, 1.0
2022-11-02 09:30:00.000, 2022-11-02 03:30:00.000, 1.9540045012158218, 0.5454545454545454
