UTC, LST, airmass, obs_frac
2022-10-03 05:50:00.000, 2022-10-02 23:50:00.000, 2.0189989504008707, 0.7272727272727273
2022-10-03 06:00:00.000, 2022-10-03 00:00:00.000, 1.9330986733421585, 1.0
2022-10-03 06:10:00.000, 2022-10-03 00:10:00.000, 1.857960343849652, 1.0
2022-10-03 06:20:00.000, 2022-10-03 00:20:00.000, 1.7920624316808587, 1.0
2022-10-03 06:30:00.000, 2022-10-03 00:30:00.000, 1.7341804895837623, 1.0
2022-10-03 06:40:00.000, 2022-10-03 00:40:00.000, 1.6833206208530398, 1.0
2022-10-03 06:50:00.000, 2022-10-03 00:50:00.000, 1.6386703590142873, 1.0
2022-10-03 07:00:00.000, 2022-10-03 01:00:00.000, 1.5995619097772844, 1.0
2022-10-03 07:10:00.000, 2022-10-03 01:10:00.000, 1.565444320009401, 1.0
2022-10-03 07:20:00.000, 2022-10-03 01:20:00.000, 1.535862196091324, 1.0
2022-10-03 07:30:00.000, 2022-10-03 01:30:00.000, 1.510439300573327, 1.0
2022-10-03 07:40:00.000, 2022-10-03 01:40:00.000, 1.4888658368030694, 1.0
2022-10-03 07:50:00.000, 2022-10-03 01:50:00.000, 1.4708885640327805, 1.0
2022-10-03 08:00:00.000, 2022-10-03 02:00:00.000, 1.456303119876295, 1.0
2022-10-03 08:10:00.000, 2022-10-03 02:10:00.000, 1.444948094877234, 1.0
2022-10-03 08:20:00.000, 2022-10-03 02:20:00.000, 1.4367005264789359, 1.0
2022-10-03 08:30:00.000, 2022-10-03 02:30:00.000, 1.431472571054323, 1.0
2022-10-03 08:40:00.000, 2022-10-03 02:40:00.000, 1.429209182623993, 1.0
2022-10-03 08:50:00.000, 2022-10-03 02:50:00.000, 1.4298866823580272, 1.0
2022-10-03 09:00:00.000, 2022-10-03 03:00:00.000, 1.433512148974722, 1.0
2022-10-03 09:10:00.000, 2022-10-03 03:10:00.000, 1.4401236006194245, 1.0
2022-10-03 09:20:00.000, 2022-10-03 03:20:00.000, 1.4497909769772113, 1.0
2022-10-03 09:30:00.000, 2022-10-03 03:30:00.000, 1.4626179692256485, 1.0
2022-10-03 09:40:00.000, 2022-10-03 03:40:00.000, 1.478744788028768, 1.0
2022-10-03 09:50:00.000, 2022-10-03 03:50:00.000, 1.4983520096074507, 1.0
2022-10-03 10:00:00.000, 2022-10-03 04:00:00.000, 1.52166570135571, 1.0
2022-10-03 10:10:00.000, 2022-10-03 04:10:00.000, 1.5489641073081577, 1.0
2022-10-03 10:20:00.000, 2022-10-03 04:20:00.000, 1.5805862780637094, 1.0
2022-10-03 10:30:00.000, 2022-10-03 04:30:00.000, 1.6169431711056692, 1.0
2022-10-03 10:40:00.000, 2022-10-03 04:40:00.000, 1.6585319428345886, 1.0
2022-10-03 10:50:00.000, 2022-10-03 04:50:00.000, 1.7059544285606645, 1.0
