UTC, LST, airmass, obs_frac
2022-10-19 04:40:00.000, 2022-10-18 22:40:00.000, 2.0875070444492145, 0.09090909090909091
2022-10-19 04:50:00.000, 2022-10-18 22:50:00.000, 1.992839471082725, 1.0
2022-10-19 05:00:00.000, 2022-10-18 23:00:00.000, 1.9102424801399758, 1.0
2022-10-19 05:10:00.000, 2022-10-18 23:10:00.000, 1.837930112742257, 1.0
2022-10-19 05:20:00.000, 2022-10-18 23:20:00.000, 1.7744752692757089, 1.0
2022-10-19 05:30:00.000, 2022-10-18 23:30:00.000, 1.7187264308782568, 1.0
2022-10-19 05:40:00.000, 2022-10-18 23:40:00.000, 1.669746830465395, 1.0
2022-10-19 05:50:00.000, 2022-10-18 23:50:00.000, 1.626769358325475, 1.0
2022-10-19 06:00:00.000, 2022-10-19 00:00:00.000, 1.5891626955952012, 1.0
2022-10-19 06:10:00.000, 2022-10-19 00:10:00.000, 1.5564055938026033, 1.0
2022-10-19 06:20:00.000, 2022-10-19 00:20:00.000, 1.5280671575107867, 1.0
2022-10-19 06:30:00.000, 2022-10-19 00:30:00.000, 1.5037916177338575, 1.0
2022-10-19 06:40:00.000, 2022-10-19 00:40:00.000, 1.483286515095901, 1.0
2022-10-19 06:50:00.000, 2022-10-19 00:50:00.000, 1.466313511777402, 1.0
2022-10-19 07:00:00.000, 2022-10-19 01:00:00.000, 1.4526812636317352, 0.5454545454545454
