UTC, LST, airmass, obs_frac
2022-11-03 08:00:00.000, 2022-11-03 02:00:00.000, 1.5264950650294682, 0.36363636363636365
2022-11-03 08:10:00.000, 2022-11-03 02:10:00.000, 1.5545787424667399, 1.0
2022-11-03 08:20:00.000, 2022-11-03 02:20:00.000, 1.5870576364094113, 1.0
2022-11-03 08:30:00.000, 2022-11-03 02:30:00.000, 1.6243577161549307, 1.0
2022-11-03 08:40:00.000, 2022-11-03 02:40:00.000, 1.666994270904178, 1.0
2022-11-03 08:50:00.000, 2022-11-03 02:50:00.000, 1.715591318459635, 1.0
2022-11-03 09:00:00.000, 2022-11-03 03:00:00.000, 1.7709069103465322, 1.0
2022-11-03 09:10:00.000, 2022-11-03 03:10:00.000, 1.8338664309000863, 1.0
2022-11-03 09:20:00.000, 2022-11-03 03:20:00.000, 1.905606903954128, 1.0
2022-11-03 09:30:00.000, 2022-11-03 03:30:00.000, 1.9875367094330318, 0.18181818181818182
