UTC, LST, airmass, obs_frac
2022-09-20 06:40:00.000, 2022-09-20 00:40:00.000, 2.02926863189777, 0.6
2022-09-20 06:50:00.000, 2022-09-20 00:50:00.000, 1.942065116565745, 1.0
2022-09-20 07:00:00.000, 2022-09-20 01:00:00.000, 1.8658142880836348, 1.0
2022-09-20 07:10:00.000, 2022-09-20 01:10:00.000, 1.798956574875732, 1.0
2022-09-20 07:20:00.000, 2022-09-20 01:20:00.000, 1.740238237277804, 1.0
2022-09-20 07:30:00.000, 2022-09-20 01:30:00.000, 1.688642495077439, 1.0
2022-09-20 07:40:00.000, 2022-09-20 01:40:00.000, 1.643338761413009, 1.0
2022-09-20 07:50:00.000, 2022-09-20 01:50:00.000, 1.6036447066154909, 1.0
2022-09-20 08:00:00.000, 2022-09-20 02:00:00.000, 1.5689975699436127, 1.0
2022-09-20 08:10:00.000, 2022-09-20 02:10:00.000, 1.538932244480427, 1.0
2022-09-20 08:20:00.000, 2022-09-20 02:20:00.000, 1.5130643986613275, 1.0
2022-09-20 08:30:00.000, 2022-09-20 02:30:00.000, 1.4910773991986146, 1.0
2022-09-20 08:40:00.000, 2022-09-20 02:40:00.000, 1.4727121465696702, 1.0
2022-09-20 08:50:00.000, 2022-09-20 02:50:00.000, 1.4577591776936074, 1.0
2022-09-20 09:00:00.000, 2022-09-20 03:00:00.000, 1.4460525644864033, 1.0
2022-09-20 09:10:00.000, 2022-09-20 03:10:00.000, 1.4374652637449232, 1.0
2022-09-20 09:20:00.000, 2022-09-20 03:20:00.000, 1.4319056680872913, 1.0
2022-09-20 09:30:00.000, 2022-09-20 03:30:00.000, 1.4293151796391397, 1.0
2022-09-20 09:40:00.000, 2022-09-20 03:40:00.000, 1.4296666849548902, 1.0
2022-09-20 09:50:00.000, 2022-09-20 03:50:00.000, 1.4329638565204983, 1.0
2022-09-20 10:00:00.000, 2022-09-20 04:00:00.000, 1.4392412471011282, 1.0
2022-09-20 10:10:00.000, 2022-09-20 04:10:00.000, 1.4485651814737306, 1.0
2022-09-20 10:20:00.000, 2022-09-20 04:20:00.000, 1.4610354887149346, 1.0
2022-09-20 10:30:00.000, 2022-09-20 04:30:00.000, 1.4767881602334727, 1.0
2022-09-20 10:40:00.000, 2022-09-20 04:40:00.000, 1.4959990675719017, 1.0
2022-09-20 10:50:00.000, 2022-09-20 04:50:00.000, 1.5188889338969926, 1.0
