UTC, LST, airmass, obs_frac
2022-09-06 12:00:00.000, 2022-09-06 06:00:00.000, 1.5606146060947512, 0.7272727272727273
2022-09-07 08:40:00.000, 2022-09-07 02:40:00.000, 1.6077914246078773, 0.45454545454545453
2022-09-07 08:50:00.000, 2022-09-07 02:50:00.000, 1.572609195868944, 1.0
2022-09-07 09:00:00.000, 2022-09-07 03:00:00.000, 1.5420561112150366, 1.0
2022-09-07 09:10:00.000, 2022-09-07 03:10:00.000, 1.5157395869562753, 1.0
2022-09-07 09:20:00.000, 2022-09-07 03:20:00.000, 1.493336030578476, 1.0
2022-09-07 09:30:00.000, 2022-09-07 03:30:00.000, 1.4745803888039206, 1.0
2022-09-07 09:40:00.000, 2022-09-07 03:40:00.000, 1.4592580247890274, 1.0
2022-09-07 09:50:00.000, 2022-09-07 03:50:00.000, 1.4471984365068524, 1.0
2022-09-07 10:00:00.000, 2022-09-07 04:00:00.000, 1.4382704595311513, 1.0
2022-09-07 10:10:00.000, 2022-09-07 04:10:00.000, 1.4323786947508133, 1.0
2022-09-07 10:20:00.000, 2022-09-07 04:20:00.000, 1.4294609755819423, 1.0
2022-09-07 10:30:00.000, 2022-09-07 04:30:00.000, 1.429486747441643, 1.0
2022-09-07 10:40:00.000, 2022-09-07 04:40:00.000, 1.432456279993028, 1.0
2022-09-07 10:50:00.000, 2022-09-07 04:50:00.000, 1.438400674075035, 1.0
