UTC, LST, airmass, obs_frac
2022-10-23 04:30:00.000, 2022-10-22 22:30:00.000, 2.0317034667937635, 0.6363636363636364
2022-10-23 04:40:00.000, 2022-10-22 22:40:00.000, 1.9441908361719662, 1.0
2022-10-23 04:50:00.000, 2022-10-22 22:50:00.000, 1.867676344105787, 1.0
2022-10-23 05:00:00.000, 2022-10-22 23:00:00.000, 1.80059132985238, 1.0
2022-10-23 05:10:00.000, 2022-10-22 23:10:00.000, 1.7416750622112318, 1.0
2022-10-23 05:20:00.000, 2022-10-22 23:20:00.000, 1.6899053044255838, 1.0
2022-10-23 05:30:00.000, 2022-10-22 23:30:00.000, 1.6444471528638358, 1.0
2022-10-23 05:40:00.000, 2022-10-22 23:40:00.000, 1.6046148182788922, 1.0
2022-10-23 05:50:00.000, 2022-10-22 23:50:00.000, 1.569842732150683, 1.0
2022-10-23 06:00:00.000, 2022-10-23 00:00:00.000, 1.5396634799659084, 1.0
2022-10-23 06:10:00.000, 2022-10-23 00:10:00.000, 1.5136908091439252, 1.0
2022-10-23 06:20:00.000, 2022-10-23 00:20:00.000, 1.4916064655707673, 1.0
2022-10-23 06:30:00.000, 2022-10-23 00:30:00.000, 1.4731499623791897, 1.0
2022-10-23 06:40:00.000, 2022-10-23 00:40:00.000, 1.4581106302605005, 1.0
2022-10-23 06:50:00.000, 2022-10-23 00:50:00.000, 1.446321474146616, 1.0
2022-10-23 07:00:00.000, 2022-10-23 01:00:00.000, 1.437654488879357, 1.0
2022-10-23 07:10:00.000, 2022-10-23 01:10:00.000, 1.4320171814616536, 1.0
2022-10-23 07:20:00.000, 2022-10-23 01:20:00.000, 1.42935011992689, 1.0
2022-10-23 07:30:00.000, 2022-10-23 01:30:00.000, 1.42962538598462, 1.0
2022-10-23 07:40:00.000, 2022-10-23 01:40:00.000, 1.4328458556625026, 1.0
2022-10-23 07:50:00.000, 2022-10-23 01:50:00.000, 1.4390452731921501, 1.0
2022-10-23 08:00:00.000, 2022-10-23 02:00:00.000, 1.4482891216943228, 1.0
2022-10-23 08:10:00.000, 2022-10-23 02:10:00.000, 1.4606763328033445, 1.0
2022-10-23 08:20:00.000, 2022-10-23 02:20:00.000, 1.4763419192613325, 1.0
2022-10-23 08:30:00.000, 2022-10-23 02:30:00.000, 1.4954606631242051, 1.0
2022-10-23 08:40:00.000, 2022-10-23 02:40:00.000, 1.5182520517658322, 1.0
2022-10-23 08:50:00.000, 2022-10-23 02:50:00.000, 1.5449867299081355, 1.0
2022-10-23 09:00:00.000, 2022-10-23 03:00:00.000, 1.5759948361324299, 1.0
2022-10-23 09:10:00.000, 2022-10-23 03:10:00.000, 1.6116767277408228, 1.0
2022-10-23 09:20:00.000, 2022-10-23 03:20:00.000, 1.6525167845447502, 1.0
2022-10-23 09:30:00.000, 2022-10-23 03:30:00.000, 1.6991012442738018, 1.0
2022-10-23 09:40:00.000, 2022-10-23 03:40:00.000, 1.7521413965931958, 1.0
2022-10-23 09:50:00.000, 2022-10-23 03:50:00.000, 1.8125040063655597, 1.0
2022-10-23 10:00:00.000, 2022-10-23 04:00:00.000, 1.8812516404380155, 1.0
2022-10-23 10:10:00.000, 2022-10-23 04:10:00.000, 1.9596967826884981, 0.45454545454545453
