UTC, LST, airmass, obs_frac
2022-11-28 02:10:00.000, 2022-11-27 19:10:00.000, 2.0174539222442407, 0.8
2022-11-28 02:20:00.000, 2022-11-27 19:20:00.000, 1.9317518178692306, 1.0
2022-11-28 02:30:00.000, 2022-11-27 19:30:00.000, 1.856782838814923, 1.0
2022-11-28 02:40:00.000, 2022-11-27 19:40:00.000, 1.7910311959338059, 1.0
2022-11-28 02:50:00.000, 2022-11-27 19:50:00.000, 1.733276867422412, 1.0
2022-11-28 03:00:00.000, 2022-11-27 20:00:00.000, 1.6825294174205843, 1.0
2022-11-28 03:10:00.000, 2022-11-27 20:10:00.000, 1.6379791228887222, 1.0
2022-11-28 03:20:00.000, 2022-11-27 20:20:00.000, 1.5989603927128277, 1.0
2022-11-28 03:30:00.000, 2022-11-27 20:30:00.000, 1.5649240657228314, 1.0
2022-11-28 03:40:00.000, 2022-11-27 20:40:00.000, 1.5354162245138208, 1.0
2022-11-28 03:50:00.000, 2022-11-27 20:50:00.000, 1.5100618637928545, 1.0
2022-11-28 04:00:00.000, 2022-11-27 21:00:00.000, 1.4885522296566713, 1.0
2022-11-28 04:10:00.000, 2022-11-27 21:10:00.000, 1.4706349770150084, 1.0
2022-11-28 04:20:00.000, 2022-11-27 21:20:00.000, 1.4561065253747665, 1.0
2022-11-28 04:30:00.000, 2022-11-27 21:30:00.000, 1.4448061601674231, 1.0
2022-11-28 04:40:00.000, 2022-11-27 21:40:00.000, 1.4366115486973399, 1.0
2022-11-28 04:50:00.000, 2022-11-27 21:50:00.000, 1.43143543072176, 1.0
2022-11-28 05:00:00.000, 2022-11-27 22:00:00.000, 1.4292233133458438, 1.0
2022-11-28 05:10:00.000, 2022-11-27 22:10:00.000, 1.4299520551860672, 1.0
2022-11-28 05:20:00.000, 2022-11-27 22:20:00.000, 1.433629270650383, 1.0
2022-11-28 05:30:00.000, 2022-11-27 22:30:00.000, 1.4402935255912792, 1.0
2022-11-28 05:40:00.000, 2022-11-27 22:40:00.000, 1.450015333748999, 1.0
2022-11-28 05:50:00.000, 2022-11-27 22:50:00.000, 1.462899002297063, 1.0
2022-11-28 06:00:00.000, 2022-11-27 23:00:00.000, 1.4790854174961225, 1.0
2022-11-28 06:10:00.000, 2022-11-27 23:10:00.000, 1.498755911463179, 1.0
2022-11-28 06:20:00.000, 2022-11-27 23:20:00.000, 1.5221374127531786, 1.0
2022-11-28 06:30:00.000, 2022-11-27 23:30:00.000, 1.5495091626615165, 1.0
2022-11-28 06:40:00.000, 2022-11-27 23:40:00.000, 1.5812113840025577, 1.0
2022-11-28 06:50:00.000, 2022-11-27 23:50:00.000, 1.6176564312495965, 1.0
2022-11-28 07:00:00.000, 2022-11-28 00:00:00.000, 1.6593431474610874, 1.0
2022-11-28 07:10:00.000, 2022-11-28 00:10:00.000, 1.7068754300704727, 1.0
2022-11-28 07:20:00.000, 2022-11-28 00:20:00.000, 1.7609864037058065, 1.0
2022-11-28 07:30:00.000, 2022-11-28 00:30:00.000, 1.8225701750395422, 1.0
2022-11-28 07:40:00.000, 2022-11-28 00:40:00.000, 1.8927239997764458, 1.0
2022-11-28 07:50:00.000, 2022-11-28 00:50:00.000, 1.9728049837465547, 0.36363636363636365
