UTC, LST, airmass, obs_frac
2022-12-14 01:00:00.000, 2022-12-13 18:00:00.000, 2.085758674567259, 0.09090909090909091
2022-12-14 01:10:00.000, 2022-12-13 18:10:00.000, 1.9913202241124648, 1.0
2022-12-14 01:20:00.000, 2022-12-13 18:20:00.000, 1.9089174872354155, 1.0
2022-12-14 01:30:00.000, 2022-12-13 18:30:00.000, 1.8367716635191362, 1.0
2022-12-14 01:40:00.000, 2022-12-13 18:40:00.000, 1.7734611115160022, 1.0
2022-12-14 01:50:00.000, 2022-12-13 18:50:00.000, 1.717838537958121, 1.0
2022-12-14 02:00:00.000, 2022-12-13 19:00:00.000, 1.6689704937508791, 1.0
2022-12-14 02:10:00.000, 2022-12-13 19:10:00.000, 1.6260925096066137, 1.0
2022-12-14 02:20:00.000, 2022-12-13 19:20:00.000, 1.5885753951838233, 1.0
2022-12-14 02:30:00.000, 2022-12-13 19:30:00.000, 1.555899639860863, 1.0
2022-12-14 02:40:00.000, 2022-12-13 19:40:00.000, 1.5276357854625788, 1.0
2022-12-14 02:50:00.000, 2022-12-13 19:50:00.000, 1.503429267623202, 1.0
2022-12-14 03:00:00.000, 2022-12-13 20:00:00.000, 1.4829886509780357, 1.0
2022-12-14 03:10:00.000, 2022-12-13 20:10:00.000, 1.4660764815980298, 1.0
2022-12-14 03:20:00.000, 2022-12-13 20:20:00.000, 1.4525021911720524, 1.0
2022-12-14 03:30:00.000, 2022-12-13 20:30:00.000, 1.442116639498046, 1.0
2022-12-14 03:40:00.000, 2022-12-13 20:40:00.000, 1.4348079935103069, 1.0
2022-12-14 03:50:00.000, 2022-12-13 20:50:00.000, 1.430498724968543, 1.0
2022-12-14 04:00:00.000, 2022-12-13 21:00:00.000, 1.4291435738071574, 1.0
2022-12-14 04:10:00.000, 2022-12-13 21:10:00.000, 1.4307283762299812, 1.0
2022-12-14 04:20:00.000, 2022-12-13 21:20:00.000, 1.4352697005711064, 1.0
2022-12-14 04:30:00.000, 2022-12-13 21:30:00.000, 1.442815273381978, 1.0
2022-12-14 04:40:00.000, 2022-12-13 21:40:00.000, 1.4534452162766096, 0.45454545454545453
