UTC, LST, airmass, obs_frac
2022-12-28 00:10:00.000, 2022-12-27 17:10:00.000, 2.0364737536476465, 0.6363636363636364
2022-12-28 00:20:00.000, 2022-12-27 17:20:00.000, 1.9483578394199335, 1.0
2022-12-28 00:30:00.000, 2022-12-27 17:30:00.000, 1.8713290576628998, 1.0
2022-12-28 00:40:00.000, 2022-12-27 17:40:00.000, 1.8038009322618445, 1.0
2022-12-28 00:50:00.000, 2022-12-27 17:50:00.000, 1.7444990365453368, 1.0
2022-12-28 01:00:00.000, 2022-12-27 18:00:00.000, 1.6923904514576165, 1.0
2022-12-28 01:10:00.000, 2022-12-27 18:10:00.000, 1.6466318273884593, 1.0
2022-12-28 01:20:00.000, 2022-12-27 18:20:00.000, 1.6065306103531387, 1.0
2022-12-28 01:30:00.000, 2022-12-27 18:30:00.000, 1.571515745136705, 1.0
2022-12-28 01:40:00.000, 2022-12-27 18:40:00.000, 1.541115311130972, 1.0
2022-12-28 01:50:00.000, 2022-12-27 18:50:00.000, 1.514939307539165, 1.0
2022-12-28 02:00:00.000, 2022-12-27 19:00:00.000, 1.4926663206604254, 1.0
2022-12-28 02:10:00.000, 2022-12-27 19:10:00.000, 1.4740331620858709, 1.0
2022-12-28 02:20:00.000, 2022-12-27 19:20:00.000, 1.4588268166051337, 1.0
2022-12-28 02:30:00.000, 2022-12-27 19:30:00.000, 1.4468782171015595, 1.0
2022-12-28 02:40:00.000, 2022-12-27 19:40:00.000, 1.438057493497151, 1.0
2022-12-28 02:50:00.000, 2022-12-27 19:50:00.000, 1.4322704391666747, 1.0
2022-12-28 03:00:00.000, 2022-12-27 20:00:00.000, 1.4294560116268213, 1.0
2022-12-28 03:10:00.000, 2022-12-27 20:10:00.000, 1.4295847420658374, 1.0
2022-12-28 03:20:00.000, 2022-12-27 20:20:00.000, 1.4326579757462832, 1.0
2022-12-28 03:30:00.000, 2022-12-27 20:30:00.000, 1.4387079065669932, 1.0
2022-12-28 03:40:00.000, 2022-12-27 20:40:00.000, 1.4477984074473234, 1.0
2022-12-28 03:50:00.000, 2022-12-27 20:50:00.000, 1.460026696703623, 1.0
2022-12-28 04:00:00.000, 2022-12-27 21:00:00.000, 1.4755259222444221, 1.0
2022-12-28 04:10:00.000, 2022-12-27 21:10:00.000, 1.4944687936037255, 1.0
2022-12-28 04:20:00.000, 2022-12-27 21:20:00.000, 1.5170724507235291, 1.0
2022-12-28 04:30:00.000, 2022-12-27 21:30:00.000, 1.5436048334683241, 0.7272727272727273
2022-12-28 04:50:00.000, 2022-12-27 21:50:00.000, 1.6098332928351846, 0.2727272727272727
2022-12-28 05:00:00.000, 2022-12-27 22:00:00.000, 1.6504058244199797, 1.0
2022-12-28 05:10:00.000, 2022-12-27 22:10:00.000, 1.6966912330966406, 1.0
2022-12-28 05:20:00.000, 2022-12-27 22:20:00.000, 1.7493940012621065, 1.0
2022-12-28 05:30:00.000, 2022-12-27 22:30:00.000, 1.8093723824150187, 1.0
2022-12-28 05:40:00.000, 2022-12-27 22:40:00.000, 1.8776781610851838, 1.0
2022-12-28 05:50:00.000, 2022-12-27 22:50:00.000, 1.955609972705025, 0.5454545454545454
