UTC, LST, airmass, obs_frac
2022-09-04 12:00:00.000, 2022-09-04 06:00:00.000, 1.5375209731670336, 0.5454545454545454
2022-09-05 07:40:00.000, 2022-09-05 01:40:00.000, 2.0197498146257407, 0.7272727272727273
2022-09-05 07:50:00.000, 2022-09-05 01:50:00.000, 1.9337549060377945, 1.0
2022-09-05 08:00:00.000, 2022-09-05 02:00:00.000, 1.8585357608727713, 1.0
2022-09-05 08:10:00.000, 2022-09-05 02:10:00.000, 1.7925681009751377, 1.0
2022-09-05 08:20:00.000, 2022-09-05 02:20:00.000, 1.7346253615940055, 1.0
2022-09-05 08:30:00.000, 2022-09-05 02:30:00.000, 1.6837119907178129, 1.0
2022-09-05 08:40:00.000, 2022-09-05 02:40:00.000, 1.6390142103324272, 1.0
2022-09-05 08:50:00.000, 2022-09-05 02:50:00.000, 1.5998631735280309, 1.0
2022-09-05 09:00:00.000, 2022-09-05 03:00:00.000, 1.5657070716862567, 1.0
2022-09-05 09:10:00.000, 2022-09-05 03:10:00.000, 1.536089807145782, 1.0
2022-09-05 09:20:00.000, 2022-09-05 03:20:00.000, 1.5106345555656848, 1.0
2022-09-05 09:30:00.000, 2022-09-05 03:30:00.000, 1.4890310244303433, 1.0
2022-09-05 09:40:00.000, 2022-09-05 03:40:00.000, 1.4710255479504257, 1.0
2022-09-05 09:50:00.000, 2022-09-05 03:50:00.000, 1.4564133936288588, 1.0
2022-09-05 10:00:00.000, 2022-09-05 04:00:00.000, 1.4450328240958537, 1.0
2022-09-05 10:10:00.000, 2022-09-05 04:10:00.000, 1.4367605806498, 1.0
2022-09-05 10:20:00.000, 2022-09-05 04:20:00.000, 1.4315085465183384, 1.0
2022-09-05 10:30:00.000, 2022-09-05 04:30:00.000, 1.4292214179665896, 1.0
2022-09-05 10:40:00.000, 2022-09-05 04:40:00.000, 1.429875266942896, 1.0
2022-09-05 10:50:00.000, 2022-09-05 04:50:00.000, 1.4334769250303414, 1.0
